"file","upr_euc","upr_cor","upr_cos","upr_seu"
"data/embeddings/baron-human/logcounts/pca/8.pkl",61.40749,0.194209724951236,0.20082784,2.89496500115238
"data/embeddings/baron-human/logcounts/pca/96.pkl",120.86656,0.555312729003865,0.5597652,18.1093349253003
"data/embeddings/baron-human/logcounts/phate/16.pkl",30.020716,0.173547472093548,0.18162334,2.36005723076332
"data/embeddings/baron-human/logcounts/phate/2.pkl",12.027627,2,0.011075735,0.270651402881481
"data/embeddings/baron-human/logcounts/phate/32.pkl",39.412415,0.295624004925434,0.29199797,8.73905946198168
"data/embeddings/baron-human/logcounts/phate/4.pkl",21.12349,0.135706769437643,0.1504789,0.937348050738449
"data/embeddings/baron-human/logcounts/phate/48.pkl",37.35994,0.233845919344469,0.23885357,11.0856210703966
"data/embeddings/baron-human/logcounts/phate/8.pkl",29.321423,0.200724429628962,0.17419934,1.43419452372157
"data/embeddings/baron-human/logcounts/phate/96.pkl",43.54168,0.173870864275726,0.1748237,11.6359644833196
"data/embeddings/baron-human/logcounts/saucie/16.pkl",17.980072,0.228456270526113,0.24662828,8.03745836749927
"data/embeddings/baron-human/logcounts/saucie/2.pkl",0.89276826,2,0.010535419,0.275703851813832
"data/embeddings/baron-human/logcounts/saucie/32.pkl",13.219337,0.312942182096557,0.32035863,11.5705041727179
"data/embeddings/baron-human/logcounts/saucie/4.pkl",8.279085,0.0210768660807399,0.06645286,2.43329885749803
"data/embeddings/baron-human/logcounts/saucie/48.pkl",12.908477,0.247454992278243,0.25474817,11.06577380577
"data/embeddings/baron-human/logcounts/saucie/8.pkl",10.937636,0.163672576418302,0.18247265,4.81367390107397
"data/embeddings/baron-human/logcounts/saucie/96.pkl",9.470102,0.243347278083479,0.24365056,14.2829347071831
"data/embeddings/baron-human/logcounts/spectral/16.pkl",0.0020464219,0.267584580601722,0.28493464,4.60582993303788
"data/embeddings/baron-human/logcounts/spectral/2.pkl",0.00028094917,2,0.0040350556,0.688440001378922
"data/embeddings/baron-human/logcounts/spectral/32.pkl",0.0036771323,0.330278468771521,0.31923348,8.03372221559726
"data/embeddings/baron-human/logcounts/spectral/4.pkl",0.0006125736,0.0255878496078241,0.098015904,1.42457039955505
"data/embeddings/baron-human/logcounts/spectral/48.pkl",0.0051760767,0.396712876377464,0.40901017,11.3075311984886
"data/embeddings/baron-human/logcounts/spectral/8.pkl",0.0013527459,0.176291197682078,0.19868517,3.0123266593757
"data/embeddings/baron-human/logcounts/spectral/96.pkl",0.0076081078,0.526783484180115,0.5261271,16.7563464769421
"data/embeddings/baron-human/logcounts/umap/16.pkl",0.6975569,0.254914127260314,0.25002915,2.40967760930714
"data/embeddings/baron-human/logcounts/umap/2.pkl",0.41242397,2,0.0018697977,0.240941662866632
"data/embeddings/baron-human/logcounts/umap/32.pkl",0.77290154,0.124059177831494,0.12874001,4.09415314057259
"data/embeddings/baron-human/logcounts/umap/4.pkl",0.53585523,0.0290189385312721,0.056877315,0.693159074811784
"data/embeddings/baron-human/logcounts/umap/48.pkl",0.66470253,0.112569880365987,0.11644691,4.8640659807037
"data/embeddings/baron-human/logcounts/umap/8.pkl",0.91122335,0.123287488038259,0.1278559,1.99483299844895
"data/embeddings/baron-human/logcounts/umap/96.pkl",0.64590114,0.158993186294685,0.16029024,6.05381375780385
"data/embeddings/baron-human/logcounts/zifa/16.pkl",1.8851703,0.166592520234564,0.18819416,4.16724631574109
"data/embeddings/baron-human/logcounts/zifa/2.pkl",0.7809692,2,0.019206405,0.607889632341958
"data/embeddings/baron-human/logcounts/zifa/4.pkl",1.3073549,0.0592467567699817,0.17928922,1.10796189318825
"data/embeddings/baron-human/logcounts/zifa/8.pkl",1.8525095,0.273985950810881,0.2162711,3.11136387554166
"data/embeddings/baron-mouse/counts/bd/16.pkl",284838500000,0.427613478582986,0.39113498,12.9699916926792
"data/embeddings/baron-mouse/counts/bd/2.pkl",99101780000,0,0.0024750829,0.617137354015786
"data/embeddings/baron-mouse/counts/bd/32.pkl",275057150000,0.790538558778098,0.73938847,42.214410347824
"data/embeddings/baron-mouse/counts/bd/4.pkl",2.21597e+11,0.0126453793554605,0.0072420835,1.86580399279967
"data/embeddings/baron-mouse/counts/bd/48.pkl",221919220000,0.563793582085759,0.52887416,42.5083408927284
"data/embeddings/baron-mouse/counts/bd/8.pkl",298563340000,0.242227439524568,0.1556046,2.82742560006972
"data/embeddings/baron-mouse/counts/bd/96.pkl",398670760000,0.940239724214277,0.9151242,43.7422988027903
"data/embeddings/baron-mouse/counts/fa/16.pkl",9.505384,0.422363031733992,0.4625218,9.56665301072476
"data/embeddings/baron-mouse/counts/fa/2.pkl",0.4359999,2,0.010257244,0.437448902263304
