dataset,count,method,dimensions,rho.euclidean
manno_human,counts,nmf2,8,0.7373122039392555
manno_human,counts,nmf2,48,0.7593220369724447
manno_human,counts,srp,4,0.3120124014522852
manno_human,counts,srp,32,0.49177533399481044
manno_human,counts,srp,2,0.2272958035352018
manno_human,counts,srp,16,0.3636434827222507
manno_human,counts,srp,96,0.8855373937377868
manno_human,counts,srp,8,0.4327958809445349
manno_human,counts,srp,48,0.5513767978736135
manno_human,counts,psmf,4,0.3895129551820988
manno_human,counts,psmf,32,0.38194555044289424
manno_human,counts,psmf,2,0.3690373841436211
manno_human,counts,psmf,16,0.3417555169425049
manno_human,counts,psmf,96,0.41713169476783696
manno_human,counts,psmf,8,0.39998760640095504
manno_human,counts,psmf,48,0.4158413094838355
manno_human,counts,fica,4,0.8031150711701815
manno_human,counts,fica,32,0.5268373560296583
manno_human,counts,fica,2,0.7571351987396135
manno_human,counts,fica,16,0.607495011602053
manno_human,counts,fica,96,0.429845121597264
manno_human,counts,fica,8,0.7277291358701868
manno_human,counts,fica,48,0.48754577237960073
manno_human,counts,lle,4,0.21579527550432018
manno_human,counts,lle,32,0.21128078804367562
manno_human,counts,lle,2,0.28874550856966075
manno_human,counts,lle,16,0.29924314752755593
manno_human,counts,lle,96,0.1758497069459505
manno_human,counts,lle,8,0.1615501072831093
manno_human,counts,lle,48,0.1676550633116202
manno_human,counts,lsnmf,4,-0.002455751845084551
manno_human,counts,lsnmf,32,0.0021082397016866667
manno_human,counts,lsnmf,2,0.004703977585268884
manno_human,counts,lsnmf,16,-0.005159965818673048
manno_human,counts,lsnmf,96,0.01315502825326907
manno_human,counts,lsnmf,8,-0.0007928148481594132
manno_human,counts,lsnmf,48,0.0014949223374982733
manno_human,counts,phate,4,0.5157511332825094
manno_human,counts,phate,32,0.5198977643248787
manno_human,counts,phate,2,0.5300916872622619
manno_human,counts,phate,16,0.49964503771367486
manno_human,counts,phate,96,0.5180223409470376
manno_human,counts,phate,8,0.5200355853167015
manno_human,counts,phate,48,0.4982490231508303
manno_human,counts,kpca-rbf,4,0.008067127382395444
manno_human,counts,kpca-rbf,32,0.004573569451275727
manno_human,counts,kpca-rbf,2,0.011213908923154065
manno_human,counts,kpca-rbf,16,0.003927751297294098
manno_human,counts,kpca-rbf,96,0.00814038598792464
manno_human,counts,kpca-rbf,8,0.015103981409363436
manno_human,counts,kpca-rbf,48,0.00421987505746446
manno_human,counts,isomap,4,0.7935090635118053
manno_human,counts,isomap,32,0.8611280884940534
manno_human,counts,isomap,2,0.7291584638237626
manno_human,counts,isomap,16,0.8433170512602948
manno_human,counts,isomap,96,0.8772624352213965
manno_human,counts,isomap,8,0.8247025318874143
manno_human,counts,isomap,48,0.8693513402229357
manno_human,counts,saucie,4,-0.00781723116861311
manno_human,counts,saucie,32,0.003628750120112919
manno_human,counts,saucie,2,-0.00040204210858454806
manno_human,counts,saucie,16,0.017785663326928818
manno_human,counts,saucie,96,0.017041339448191053
manno_human,counts,saucie,8,0.013079848273760953
manno_human,counts,saucie,48,-0.00979751272167229
manno_human,counts,bd,4,0.4293652784913065
manno_human,counts,bd,32,0.5185071677285688
manno_human,counts,bd,2,0.3855999868436333
manno_human,counts,bd,16,0.5345265615849342
manno_human,counts,bd,96,0.4824554737086628
manno_human,counts,bd,8,0.5388665839230586
manno_human,counts,bd,48,0.528520595963004
manno_human,counts,lda,4,0.4517370681465693
manno_human,counts,lda,32,0.45528225888955887
manno_human,counts,lda,2,0.37117083331580497
manno_human,counts,lda,16,0.4660613708458524
manno_human,counts,lda,96,0.4161200060375332
manno_human,counts,lda,8,0.4775943548659726
manno_human,counts,lda,48,0.42519240904220407
manno_human,counts,spectral,4,0.6054740035201861
manno_human,counts,spectral,32,0.3927345425027811
manno_human,counts,spectral,2,0.694716528582646
manno_human,counts,spectral,16,0.4951851790392313
manno_human,counts,spectral,96,0.35941183422049555
manno_human,counts,spectral,8,0.5821684003628823
manno_human,counts,spectral,48,0.35612674720489407
manno_human,counts,grp,4,0.460414805070828
manno_human,counts,grp,32,0.8945592107685786
manno_human,counts,grp,2,0.427996897391462
manno_human,counts,grp,16,0.8025292233742187
manno_human,counts,grp,96,0.9535249077549663
manno_human,counts,grp,8,0.7311631463402378
manno_human,counts,grp,48,0.9370245707010834
manno_human,counts,fa,4,0.32031205207130775
manno_human,counts,fa,32,0.4819144344694619
manno_human,counts,fa,2,0.3974427389450334
manno_human,counts,fa,16,0.4891661280754236
manno_human,counts,fa,96,0.4710592266112915
manno_human,counts,fa,8,0.5003098406632738
manno_human,counts,fa,48,0.4859860925677027
manno_human,counts,mctsne,4,0.6222870156085545
manno_human,counts,mctsne,32,nan
manno_human,counts,mctsne,2,0.6003843711580348
manno_human,counts,mctsne,96,0.385631912713944
manno_human,counts,mctsne,8,0.5987963629903104
manno_human,counts,mctsne,48,0.5617268299644337
manno_human,counts,nmf,4,0.783026495662563
manno_human,counts,nmf,32,0.7563665303902708
manno_human,counts,nmf,2,0.7282292360989489
manno_human,counts,nmf,16,0.8329787107117808
manno_human,counts,nmf,96,0.8082452903210143
manno_human,counts,nmf,8,0.8287664381887099
manno_human,counts,nmf,48,0.7929880015151117
manno_human,counts,kpca-pol,4,0.6308176627484643
manno_human,counts,kpca-pol,32,0.7315349637665205
manno_human,counts,kpca-pol,2,0.6150929358758588
manno_human,counts,kpca-pol,16,0.7215788670346179
manno_human,counts,kpca-pol,96,0.7336882213469199
manno_human,counts,kpca-pol,8,0.6946909428600433
manno_human,counts,kpca-pol,48,0.7321716870289565
manno_human,counts,vasc,4,0.21706435781933026
manno_human,counts,vasc,32,0.23909325373434318
manno_human,counts,vasc,2,0.22807835274147803
manno_human,counts,vasc,16,0.24029462040324748
manno_human,counts,vasc,96,nan
manno_human,counts,vasc,8,0.261640548904684
manno_human,counts,vasc,48,nan
manno_human,counts,kpca-cos,4,0.6160432077879956
manno_human,counts,kpca-cos,32,0.6664648829092851
manno_human,counts,kpca-cos,2,0.5702808172903233
manno_human,counts,kpca-cos,16,0.6538552870504398
manno_human,counts,kpca-cos,96,0.6612215344137313
manno_human,counts,kpca-cos,8,0.6560442305324864
manno_human,counts,kpca-cos,48,0.6651950243194932
manno_human,counts,pca,4,0.8357313946328198
manno_human,counts,pca,32,0.9603095687275796
manno_human,counts,pca,2,0.7888414522412763
manno_human,counts,pca,16,0.9430364814125417
manno_human,counts,pca,96,0.9753982004105186
manno_human,counts,pca,8,0.92083189676882
manno_human,counts,pca,48,0.9656938366577261
manno_human,counts,pmf,4,0.4498261398247074
manno_human,counts,pmf,32,0.5211058858691348
manno_human,counts,pmf,2,0.3877210835400484
manno_human,counts,pmf,16,0.5272018022638568
manno_human,counts,pmf,96,0.5601422291302576
manno_human,counts,pmf,8,0.5066072678447022
manno_human,counts,pmf,48,0.5726759557394678
manno_human,counts,snmf,4,0.7613725747230211
manno_human,counts,snmf,32,0.6362266460298487
manno_human,counts,snmf,2,0.702986997741595
manno_human,counts,snmf,16,0.6650201861227938
manno_human,counts,snmf,8,0.7083980583689432
manno_human,counts,snmf,48,0.678062002695622
manno_human,counts,ipca,4,0.8357313945445768
manno_human,counts,ipca,32,0.9603119433569429
manno_human,counts,ipca,2,0.7888414522285426
manno_human,counts,ipca,16,0.9430358047318933
manno_human,counts,ipca,96,0.9753554826054557
manno_human,counts,ipca,8,0.9208318916002003
manno_human,counts,ipca,48,0.9656931837910778
manno_human,counts,icm,4,0.14751254263782096
manno_human,counts,icm,32,0.2125862306439992
manno_human,counts,icm,2,0.0895197067862417
manno_human,counts,icm,16,0.1881471779245422
manno_human,counts,icm,96,0.2973485541488027
manno_human,counts,icm,8,0.1997148300494572
manno_human,counts,icm,48,0.17273494515915394
manno_human,counts,ivis,4,-0.007436833833333608
manno_human,counts,ivis,32,0.49209460614732203
manno_human,counts,ivis,2,nan
manno_human,counts,ivis,16,0.49455136489364276
manno_human,counts,ivis,96,0.49979902724879766
manno_human,counts,ivis,8,0.36443303058829946
manno_human,counts,ivis,48,0.49046567545606634
manno_human,logcounts,spca,4,0.7079267214734732
manno_human,logcounts,spca,32,0.7529585389134568
manno_human,logcounts,spca,2,0.597751538005879
manno_human,logcounts,spca,16,0.749248915727124
manno_human,logcounts,spca,96,0.7917505568764159
manno_human,logcounts,spca,8,0.7369506998583352
manno_human,logcounts,spca,48,0.7772672272022881
manno_human,logcounts,tsvd,4,0.6832723991762203
manno_human,logcounts,tsvd,32,0.7657758259345683
manno_human,logcounts,tsvd,2,0.5774363969830206
manno_human,logcounts,tsvd,16,0.7477271622253236
manno_human,logcounts,tsvd,96,0.8205534139241938
manno_human,logcounts,tsvd,8,0.7107303417349533
manno_human,logcounts,tsvd,48,0.780370395550784
manno_human,logcounts,spca-batch,4,0.7166977883266519
manno_human,logcounts,spca-batch,32,0.6613031954556905
manno_human,logcounts,spca-batch,2,0.5990885715986951
manno_human,logcounts,spca-batch,16,0.7180649653096746
manno_human,logcounts,spca-batch,96,0.7248605812519429
manno_human,logcounts,spca-batch,8,0.7028646749423969
manno_human,logcounts,spca-batch,48,0.6668374067629088
manno_human,logcounts,zifa,4,0.5649174211630917
manno_human,logcounts,zifa,32,0.57330283163066
manno_human,logcounts,zifa,2,0.48384375567682236
manno_human,logcounts,zifa,16,0.5705822812748096
manno_human,logcounts,zifa,8,0.5692592384601987
manno_human,logcounts,nsnmf,4,0.4175796840928174
manno_human,logcounts,nsnmf,32,0.6025832528733204
manno_human,logcounts,nsnmf,2,0.41474687525450504
manno_human,logcounts,nsnmf,16,0.5452521422638472
manno_human,logcounts,nsnmf,96,0.6550784923907753
manno_human,logcounts,nsnmf,8,0.5306146110257483
manno_human,logcounts,nsnmf,48,0.6000151592269464
manno_human,logcounts,vpac,4,0.32791916890617495
manno_human,logcounts,vpac,32,0.5631114493208125
manno_human,logcounts,vpac,2,0.176819320217016
manno_human,logcounts,vpac,16,0.4445634886189315
manno_human,logcounts,vpac,96,0.6703989146282273
manno_human,logcounts,vpac,8,0.3594691140843622
manno_human,logcounts,vpac,48,0.6438438000021556
manno_human,logcounts,umap,4,0.5720694845513616
manno_human,logcounts,umap,32,0.5783169057347144
manno_human,logcounts,umap,2,0.5293333555331239
manno_human,logcounts,umap,16,0.5802553778398605
manno_human,logcounts,umap,96,0.5770210501569878
manno_human,logcounts,umap,8,0.5773470123132458
manno_human,logcounts,umap,48,0.579046768461841
manno_human,logcounts,kpca-sig,4,0.2910504710608471
manno_human,logcounts,kpca-sig,32,0.1768088341968283
manno_human,logcounts,kpca-sig,2,0.29153121480016175
manno_human,logcounts,kpca-sig,16,0.20996403079014272
manno_human,logcounts,kpca-sig,96,0.11153181407046527
manno_human,logcounts,kpca-sig,8,0.2443513156735315
manno_human,logcounts,kpca-sig,48,0.1547303586501916
manno_human,logcounts,nmf2,4,0.537230581672051
manno_human,logcounts,nmf2,32,0.6347480071387408
manno_human,logcounts,nmf2,2,0.5199293086412322
manno_human,logcounts,nmf2,16,0.5986413795399568
manno_human,logcounts,nmf2,96,0.6426582431177749
manno_human,logcounts,nmf2,8,0.5610592601331374
manno_human,logcounts,nmf2,48,0.6407706532803421
manno_human,logcounts,srp,4,0.13605014647771424
manno_human,logcounts,srp,32,0.3439214197872564
manno_human,logcounts,srp,2,0.07306363895100396
manno_human,logcounts,srp,16,0.29076099415057644
manno_human,logcounts,srp,96,0.5757486253457217
manno_human,logcounts,srp,8,0.18360630670492897
manno_human,logcounts,srp,48,0.44493072982648046
manno_human,logcounts,psmf,4,0.5789550636693004
manno_human,logcounts,psmf,32,0.6969877959957579
manno_human,logcounts,psmf,2,0.4961500004488678
manno_human,logcounts,psmf,16,0.6870304964409283
manno_human,logcounts,psmf,96,0.7002528736994366
manno_human,logcounts,psmf,8,0.6783174584370371
manno_human,logcounts,psmf,48,0.7061982376577769
manno_human,logcounts,fica,4,0.7040555276649049
manno_human,logcounts,fica,32,0.4964508354122298
manno_human,logcounts,fica,2,0.5971151564015235
manno_human,logcounts,fica,16,0.5421455081709108
manno_human,logcounts,fica,96,0.5214283642980815
manno_human,logcounts,fica,8,0.595630835551846
manno_human,logcounts,fica,48,0.516426322623927
manno_human,logcounts,lle,4,0.4001248908999559
manno_human,logcounts,lle,32,0.17467835683880079
manno_human,logcounts,lle,2,0.4032153089114631
manno_human,logcounts,lle,16,0.23292462419548582
manno_human,logcounts,lle,96,0.10972916668636346
manno_human,logcounts,lle,8,0.2474065884782936
manno_human,logcounts,lle,48,0.1483115037419712
manno_human,logcounts,lsnmf,4,0.44609284714452785
manno_human,logcounts,lsnmf,32,0.3036053981348678
manno_human,logcounts,lsnmf,2,0.23749984430492796
manno_human,logcounts,lsnmf,16,0.6605976212913225
manno_human,logcounts,lsnmf,96,-0.0008593021567070515
manno_human,logcounts,lsnmf,8,0.25162464321898276
manno_human,logcounts,lsnmf,48,0.25061009599186734
manno_human,logcounts,phate,4,0.3800028251001348
manno_human,logcounts,phate,32,0.38590313092556255
manno_human,logcounts,phate,2,0.35962203991373987
manno_human,logcounts,phate,16,0.3939945626229868
manno_human,logcounts,phate,96,0.3693012654464586
manno_human,logcounts,phate,8,0.38908026920287314
manno_human,logcounts,phate,48,0.38502537448912566
manno_human,logcounts,kpca-rbf,4,0.24479444295520542
manno_human,logcounts,kpca-rbf,32,0.11307961480318643
manno_human,logcounts,kpca-rbf,2,0.2255898197149257
manno_human,logcounts,kpca-rbf,16,0.1824398158840332
manno_human,logcounts,kpca-rbf,96,-0.15288072307872663
manno_human,logcounts,kpca-rbf,8,0.19797876911845516
manno_human,logcounts,kpca-rbf,48,0.0735385378415885
manno_human,logcounts,isomap,4,0.6009443764464552
manno_human,logcounts,isomap,32,0.6673947112488563
manno_human,logcounts,isomap,2,0.6120699428939074
manno_human,logcounts,isomap,16,0.655215735180722
manno_human,logcounts,isomap,96,0.6550837103094924
manno_human,logcounts,isomap,8,0.632962956370841
manno_human,logcounts,isomap,48,0.6650935083786623
manno_human,logcounts,saucie,4,-0.014446169400626147
manno_human,logcounts,saucie,32,0.006607043301298277
manno_human,logcounts,saucie,2,-0.002973991640017765
manno_human,logcounts,saucie,16,-0.002985911948897207
manno_human,logcounts,saucie,96,0.01095430120285253
manno_human,logcounts,saucie,8,-0.0017768122820139116
manno_human,logcounts,saucie,48,0.005597137516296599
manno_human,logcounts,bd,4,0.44594108105787333
manno_human,logcounts,bd,32,0.323026751850409
manno_human,logcounts,bd,2,0.5061314706443898
manno_human,logcounts,bd,16,0.5170788416638418
manno_human,logcounts,bd,96,0.17935739141327867
manno_human,logcounts,bd,8,0.5259612922686144
manno_human,logcounts,bd,48,0.08609098699062251
manno_human,logcounts,lda,4,0.4231046739915442
manno_human,logcounts,lda,32,0.2025179266465426
manno_human,logcounts,lda,2,0.42380149613191903
manno_human,logcounts,lda,16,0.17828549760692472
manno_human,logcounts,lda,96,0.06965030294309159
manno_human,logcounts,lda,8,0.3574800870274208
manno_human,logcounts,lda,48,0.13321738761107474
manno_human,logcounts,spectral,4,0.512933800795962
manno_human,logcounts,spectral,32,0.4141151237271309
manno_human,logcounts,spectral,2,0.4887326095309106
manno_human,logcounts,spectral,16,0.47863683536181123
manno_human,logcounts,spectral,96,0.38438900635512563
manno_human,logcounts,spectral,8,0.5236007432411053
manno_human,logcounts,spectral,48,0.4106362711044197
manno_human,logcounts,grp,4,0.12477797981172827
manno_human,logcounts,grp,32,0.3836638292857623
manno_human,logcounts,grp,2,0.09989083231902644
manno_human,logcounts,grp,16,0.33876358089734554
manno_human,logcounts,grp,96,0.5732741397763388
manno_human,logcounts,grp,8,0.18343799011973616
manno_human,logcounts,grp,48,0.424042476899666
manno_human,logcounts,fa,4,0.6595399586578607
manno_human,logcounts,fa,32,0.6166726645139377
manno_human,logcounts,fa,2,0.6154844289345205
manno_human,logcounts,fa,16,0.6019475659148168
manno_human,logcounts,fa,96,0.5863451513636768
manno_human,logcounts,fa,8,0.633422139385638
manno_human,logcounts,fa,48,0.6110346053027695
manno_human,logcounts,mctsne,4,0.6517370703854198
manno_human,logcounts,mctsne,32,nan
manno_human,logcounts,mctsne,2,0.6369520445737807
manno_human,logcounts,mctsne,96,0.46885294388758203
manno_human,logcounts,mctsne,8,0.649838675621427
manno_human,logcounts,mctsne,48,0.4075194937228032
manno_human,logcounts,nmf,4,0.6784826794751991
manno_human,logcounts,nmf,32,0.5491899736614066
manno_human,logcounts,nmf,2,0.5354440480036192
manno_human,logcounts,nmf,16,0.5784837172347812
manno_human,logcounts,nmf,96,0.5755011820794182
manno_human,logcounts,nmf,8,0.5465044652491837
manno_human,logcounts,nmf,48,0.62291379792932
manno_human,logcounts,kpca-pol,4,0.6252789054081079
manno_human,logcounts,kpca-pol,32,0.6673472494291899
manno_human,logcounts,kpca-pol,2,0.5899763457414823
manno_human,logcounts,kpca-pol,16,0.6664157503858066
manno_human,logcounts,kpca-pol,96,0.6510843609436354
manno_human,logcounts,kpca-pol,8,0.6633879638642587
manno_human,logcounts,kpca-pol,48,0.6638730939770109
manno_human,logcounts,vasc,4,0.5860442426890182
manno_human,logcounts,vasc,32,0.3644388694436465
manno_human,logcounts,vasc,2,0.5332600111851666
manno_human,logcounts,vasc,16,0.465480414397794
manno_human,logcounts,vasc,96,nan
manno_human,logcounts,vasc,8,0.5139018721459466
manno_human,logcounts,vasc,48,0.30832900022042137
manno_human,logcounts,kpca-cos,4,0.6244877090928674
manno_human,logcounts,kpca-cos,32,0.6387111154488622
manno_human,logcounts,kpca-cos,2,0.5578507259887079
manno_human,logcounts,kpca-cos,16,0.6496588127060499
manno_human,logcounts,kpca-cos,96,0.5139620876291546
manno_human,logcounts,kpca-cos,8,0.6479108265196576
manno_human,logcounts,kpca-cos,48,0.6120503755260329
manno_human,logcounts,pca,4,0.6892638803549407
manno_human,logcounts,pca,32,0.7665352494927375
manno_human,logcounts,pca,2,0.5999409391691147
manno_human,logcounts,pca,16,0.7470144427242388
manno_human,logcounts,pca,96,0.8224075256657961
manno_human,logcounts,pca,8,0.7282321878872985
manno_human,logcounts,pca,48,0.7820641949534294
manno_human,logcounts,pmf,4,0.6572063009154538
manno_human,logcounts,pmf,32,0.6630421585947651
manno_human,logcounts,pmf,2,0.5532627227302066
manno_human,logcounts,pmf,16,0.6403506226772042
manno_human,logcounts,pmf,96,0.6536560105579018
manno_human,logcounts,pmf,8,0.6587416769847355
manno_human,logcounts,pmf,48,0.6680806806142096
manno_human,logcounts,snmf,4,0.6800653674224444
manno_human,logcounts,snmf,32,0.4437081433618482
manno_human,logcounts,snmf,2,0.5364383408152739
manno_human,logcounts,snmf,16,0.5841284327917274
manno_human,logcounts,snmf,8,0.5551146613008883
manno_human,logcounts,snmf,48,0.470023621329625
manno_human,logcounts,icm,4,0.6863789711475051
manno_human,logcounts,icm,32,0.675873822400987
manno_human,logcounts,icm,2,0.5354631206085394
manno_human,logcounts,icm,16,0.6095312134960551
manno_human,logcounts,icm,96,0.5617316180786943
manno_human,logcounts,icm,8,0.4698174426871409
manno_human,logcounts,icm,48,0.6701701246347328
manno_human,logcounts,ivis,4,0.365499954494374
manno_human,logcounts,ivis,32,0.3411847001314
manno_human,logcounts,ivis,2,0.4582454986982553
manno_human,logcounts,ivis,16,0.32885273778092294
manno_human,logcounts,ivis,96,0.3750329962641723
manno_human,logcounts,ivis,8,0.3770326822906754
