"dataset","count_type","method","dims","rho.euclidean","rho.seuclidean","rho.correlation","rho.cosine"
"baron-human","logcounts","ivis",96,0.221557768996285,0.156978289590228,0.531838648035551,0.438657234231176
"baron-human","logcounts","kpca-cos",2,0.264576303104123,0.135637273343198,0.421714733146537,0.407097538824627
"baron-human","logcounts","kpca-cos",4,0.307070096059513,0.194650499237735,0.49180929877521,0.433385739690407
"baron-human","logcounts","kpca-cos",8,0.338081083271765,0.217435646129042,0.540446052877224,0.447276429536552
"baron-human","logcounts","kpca-cos",16,0.364414607319418,0.286223205303874,0.557048545358122,0.44716010544413
"baron-human","logcounts","kpca-cos",32,0.357249902685246,0.218288286289019,0.562053659349419,0.448258595876636
"baron-human","logcounts","kpca-cos",48,0.347056560090407,0.134887467369777,0.56356808503797,0.448574137247706
"baron-human","logcounts","kpca-cos",96,0.295833956278847,-0.13886584202107,0.564860219548148,0.448217131126221
"baron-human","logcounts","kpca-pol",2,0.540186460426194,0.337115576933186,0.232620629230855,0.251530542309028
"baron-human","logcounts","kpca-pol",4,0.600723015989361,0.45065451443797,0.384692407649598,0.260965822375476
"baron-human","logcounts","kpca-pol",8,0.658720696206021,0.499736805809446,0.379066470071561,0.258974604026073
"baron-human","logcounts","kpca-pol",16,0.704124215868058,0.611506610386704,0.374445523081735,0.26138967060097
"baron-human","logcounts","kpca-pol",32,0.732466354027101,0.662735473753274,0.370228101949619,0.259091294429427
"baron-human","logcounts","kpca-pol",48,0.746121640781968,0.670501938030596,0.365740524816762,0.256362539372781
"baron-human","logcounts","kpca-pol",96,0.768870080491636,0.668127591123056,0.357156688469037,0.2495753163283
"baron-human","logcounts","kpca-rbf",2,-0.10615318421265,-0.117317878084582,0.404046495128567,0.430831128822214
"baron-human","logcounts","kpca-rbf",4,-0.10119442979254,-0.118536229879805,0.494036957944238,0.459585565526168
"baron-human","logcounts","kpca-rbf",8,-0.103588535397643,-0.108777442628762,0.488003395058097,0.460693899596058
"baron-human","logcounts","kpca-rbf",16,-0.13486322060712,-0.10957431385365,0.485009911902132,0.454648654347749
"baron-human","logcounts","kpca-rbf",32,-0.167145289931339,-0.130636398069844,0.480905086883926,0.448950356971215
"baron-human","logcounts","kpca-rbf",48,-0.207887203355128,-0.197686315871033,0.47629643864092,0.445722433705498
"baron-human","logcounts","kpca-rbf",96,-0.38421764266966,-0.44988819029849,0.469512223479469,0.441605641070016
"baron-human","logcounts","kpca-sig",2,0.101748621066528,0.0159749380677062,0.473407868053721,0.388887694515339
"baron-human","logcounts","kpca-sig",4,0.0786921888619519,-0.0561175785019078,0.507105347418433,0.407790933197326
"baron-human","logcounts","kpca-sig",8,0.0439601354529644,-0.0990694048180279,0.530474336803679,0.415162783312014
"baron-human","logcounts","kpca-sig",16,0.0198121043220979,-0.0869009312715516,0.538057886580689,0.416285712243704
"baron-human","logcounts","kpca-sig",32,-0.0216015021418854,-0.179154264333364,0.541735884235584,0.416582197632883
"baron-human","logcounts","kpca-sig",48,-0.0532633280449926,-0.236887114573269,0.542323216996176,0.415948678104192
"baron-human","logcounts","kpca-sig",96,-0.121222855182219,-0.300468533366434,0.541028503189095,0.413484893089468
"baron-human","logcounts","lda",2,0.295826542802594,0.161980069932951,0.480905664421915,0.390661074338809
"baron-human","logcounts","lda",4,0.25549121448657,0.242088664817231,0.558196933006763,0.460291501134126
"baron-human","logcounts","lda",8,0.25335115174712,0.225190888441497,0.478390849894279,0.435644166056931
"baron-human","logcounts","lda",16,0.160504539197964,0.137768394378257,0.397357749250091,0.454412391978959
"baron-human","logcounts","lda",32,0.191285160494122,0.166068057413621,0.320725010747797,0.455274919599563
"baron-human","logcounts","lda",48,0.177281431427768,0.0257450690189192,0.311288091786523,0.479952789766421
"baron-human","logcounts","lda",96,0.0496989602699328,0.127839122946775,0.328360456332944,0.526566476806809
"baron-human","logcounts","lle",2,0.339146708271412,0.185576714433757,0.461350268874964,0.411081850318512
"baron-human","logcounts","lle",4,0.323463354542665,0.215985683669829,0.295568684800314,0.264020753335382
"baron-human","logcounts","lle",8,0.296997854310777,0.19611226116666,0.190811773626003,0.15251117444092
"baron-human","logcounts","lle",16,0.309316781753069,0.233364021349919,0.123419071685885,0.0965242050853109
"baron-human","logcounts","lle",32,0.322199470176771,0.288113562972744,0.0669578515072045,0.0566887912178289
"baron-human","logcounts","lle",48,0.368832573958746,0.340466141788875,0.0534162140255063,0.0503314102523375
"baron-human","logcounts","lle",96,0.373554579857743,0.362439141091654,0.0344518537846023,0.0431030338244065
"baron-human","logcounts","lsnmf",2,0.128878114257856,0.060157173380492,0.0647568801542399,0.13901099961679
"baron-human","logcounts","lsnmf",4,0.428609784083815,0.292748160158538,0.51038262760447,0.398107987603386
"baron-human","logcounts","lsnmf",8,0.491422641012125,0.357605326946279,0.51424727615405,0.47182359815545
"baron-human","logcounts","lsnmf",16,0.10817564908681,0.0582117466991015,0.00214067388161237,0.381702114843787
"baron-human","logcounts","lsnmf",32,0.249012124682226,0.14482533205684,0.000585959912973075,0.639200212359254
"baron-human","logcounts","lsnmf",48,0.214779827175468,0.12955975064424,0.0046231950271845,0.604705452941802
"baron-human","logcounts","lsnmf",96,-0.00347549691747115,-0.00190659879869522,-0.000107690201681297,-0.00113933775023149
"baron-human","logcounts","mctsne",2,0.48163018310023,0.268811688873641,0.322362679347157,0.361907799972405
"baron-human","logcounts","mctsne",4,0.490212710349601,0.259212626719126,0.392123782294938,0.376224995412089
"baron-human","logcounts","mctsne",8,0.499218712109168,0.225004213083384,0.471613630689839,0.382317329198609
"baron-human","logcounts","mctsne",32,NA,NA,NA,NA
"baron-human","logcounts","mctsne",48,NA,NA,NA,NA
"baron-human","logcounts","mctsne",96,0.314865881744796,0.215636857869984,0.455092809272735,0.340084184855312
"baron-human","logcounts","nmf",2,0.41551819439693,0.230492548087117,0.480515240904906,0.392626324095652
"baron-human","logcounts","nmf",4,0.364442252780491,0.215181851840782,0.486371457909604,0.377204500838503
"baron-human","logcounts","nmf",8,0.403859972126994,0.384325547148218,0.496911868205498,0.436306567923835
"baron-human","logcounts","nmf",16,0.440617306721528,0.500997653000336,0.522015662514843,0.510831119034893
"baron-human","logcounts","nmf",32,0.418103109681564,0.569989896066232,0.464835729496429,0.456524266326125
"baron-human","logcounts","nmf",48,0.383878603988458,0.551992389993888,0.329587422834134,0.337149098670751
"baron-human","logcounts","nmf",96,0.425419033359873,0.568379312725583,0.341930206020699,0.460889574804426
"baron-human","logcounts","nmf2",2,0.393613312792784,0.220050177733222,0.475003450798704,0.41002956685299
"baron-human","logcounts","nmf2",4,0.447278863662756,0.249639435937534,0.454052942394012,0.392849267705014
"baron-human","logcounts","nmf2",8,0.478100484610198,0.274614741672077,0.467121741993159,0.411318240593155
"baron-human","logcounts","nmf2",16,0.433757736238924,0.265480370388822,0.495211638279912,0.430647676510207
"baron-human","logcounts","nmf2",32,0.480373567508041,0.347752192083556,0.491488276630602,0.453458817421061
"baron-human","logcounts","nmf2",48,0.506229702926826,0.370372449749807,0.50279548989146,0.495422915781487
"baron-human","logcounts","nmf2",96,0.557630136359719,0.430134621234765,0.508341506366033,0.525500180332767
"baron-human","logcounts","nsnmf",2,0.277663265536511,0.191105234702692,0.0343912986700476,0.0514410329913591
"baron-human","logcounts","nsnmf",4,0.449762458468667,0.338844975677395,0.204059741256048,0.185499863273888
"baron-human","logcounts","nsnmf",8,0.53642406797541,0.383108116836045,0.211389522163048,0.215351544083204
"baron-human","logcounts","nsnmf",16,0.618842945608803,0.485517995688489,0.382768658304205,0.389468375750223
"baron-human","logcounts","nsnmf",32,0.710843568730903,0.529685742182833,0.440606895294301,0.426418437129999
"baron-human","logcounts","nsnmf",48,0.716766878682322,0.577450006937972,0.452444402578924,0.441429557461796
"baron-human","logcounts","nsnmf",96,0.494450897687369,0.598305374401685,0.486533635093663,0.469679800391477
"baron-human","logcounts","pca",2,0.424435255915853,0.228375220064647,0.293341142332998,0.375322330298709
"baron-human","logcounts","pca",4,0.476436167356917,0.326901119831114,0.417584659928871,0.397312834516594
"baron-human","logcounts","pca",8,0.537791379470723,0.377210033827978,0.48506666662846,0.405325300562343
"baron-human","logcounts","pca",16,0.586229563229581,0.48729502020254,0.501566765106938,0.406391436649736
"baron-human","logcounts","pca",32,0.608661331045954,0.512535635192859,0.506149323905325,0.406848970227815
"baron-human","logcounts","pca",48,0.622057224311428,0.534386156490382,0.507523289098945,0.406502616367802
"baron-human","logcounts","pca",96,0.656086074167092,0.547956990484494,0.506631476504228,0.404830532077924
"baron-human","logcounts","phate",2,0.404555755613036,0.28843028420333,0.160476170875857,0.351892360099828
"baron-human","logcounts","phate",4,0.389103642675621,0.350025064165227,0.432174979180123,0.353090545663023
"baron-human","logcounts","phate",8,0.390149718344928,0.424761600275661,0.471113505210169,0.354688486830838
"baron-human","logcounts","phate",16,0.411227729029519,0.352341940517919,0.476829974566173,0.355862943287085
"baron-human","logcounts","phate",32,0.39121444887042,0.337750390015968,0.466589651789266,0.348573611771856
"baron-human","logcounts","phate",48,0.398604246935465,0.298595548886093,0.467295906232343,0.342627729526081
"baron-human","logcounts","phate",96,0.416145554243207,0.26395764077524,0.472808613940279,0.350041677197921
"baron-human","logcounts","pmf",2,0.511392070509235,0.328725682751942,0.476516371634304,0.411217542908544
"baron-human","logcounts","pmf",4,0.572199535145174,0.435107201469268,0.473162466826563,0.419735315414954
"baron-human","logcounts","pmf",8,0.590011478247327,0.405238920329839,0.492866148435078,0.452158091941472
"baron-human","logcounts","pmf",16,0.595596564011475,0.459479836924511,0.528560009966508,0.488203264893072
"baron-human","logcounts","pmf",32,0.620314957472876,0.488490327706791,0.538635833003037,0.509751397280614
"baron-human","logcounts","pmf",48,0.652549923605905,0.528303163507549,0.539640425281042,0.54269887540384
"baron-human","logcounts","pmf",96,0.65526175974461,0.56967540518869,0.536911951318617,0.566952872728278
"baron-human","logcounts","psmf",2,0.517510796323261,0.317638490335708,0.0583433515583063,0.33741656383486
"baron-human","logcounts","psmf",4,0.54703521912978,0.314099338700905,0.472672372459464,0.428340494549189
"baron-human","logcounts","psmf",8,0.587588297101674,0.380562373371074,0.613005922921823,0.519872285934958
"baron-human","logcounts","psmf",16,0.419972657353554,0.312653632331117,0.546617273173247,0.459115332893078
"baron-human","logcounts","psmf",32,0.508473771764459,0.320055213607171,0.647413044003917,0.5540385283471
"baron-human","logcounts","psmf",48,0.563723639432883,0.313247832126024,0.659681091962221,0.615903289080134
"baron-human","logcounts","psmf",96,0.517463187267913,0.20214091448018,0.665423134655673,0.753717363067728
"baron-human","logcounts","saucie",2,0.000145519195642135,0.00182554265589147,0.0030500042963205,0.00406966647328015
"baron-human","logcounts","saucie",4,-0.0068313354697603,-0.00616148754478029,-0.00504678115378238,-0.0050335013055766
"baron-human","logcounts","saucie",8,-0.000598817155067945,-0.00167731093558172,-0.00487474444787276,-0.00447222987165938
"baron-human","logcounts","saucie",16,0.000729444959832825,0.00242027968103363,0.00265477066658506,0.00354848884715711
"baron-human","logcounts","saucie",32,0.0149367302106847,0.0146737357899041,-0.00231566102599529,-0.00267947122087563
"baron-human","logcounts","saucie",48,0.00532579885130103,0.00600881512239774,0.00160887223272835,0.00178939683103519
"baron-human","logcounts","saucie",96,-0.0102833108176108,-0.00299632128919039,-0.000623037270466709,0.000781353490978507
"baron-human","logcounts","snmf",2,0.41064512479398,0.230530479872817,0.486598425346659,0.389382641250431
"baron-human","logcounts","snmf",4,0.441107849753201,0.228975735924094,0.518575246067915,0.410148216399562
"baron-human","logcounts","snmf",8,0.544986869318683,0.371094032342485,0.337757869024385,0.255108401814502
"baron-human","logcounts","snmf",16,0.567950576509652,0.465933948822177,0.42663392751632,0.417913972307668
"baron-human","logcounts","snmf",32,0.589658243846558,0.551769572173262,0.26631604544206,0.286614739618442
"baron-human","logcounts","snmf",48,0.671793987841625,0.564639828094097,0.504738753777585,0.540395301679155
"baron-human","logcounts","snmf",96,0.584139605611128,0.618282046254437,0.385863851377162,0.475432284942117
"baron-human","logcounts","spca",2,0.424710070231778,0.229446021720735,0.444617682302453,0.357096378211855
"baron-human","logcounts","spca",4,0.486414851994881,0.339320610635349,0.489402326307812,0.376988006836226
"baron-human","logcounts","spca",8,0.566559465149311,0.357579406725247,0.444632435638025,0.387212392301303
"baron-human","logcounts","spca",16,0.611263041508463,0.466252490973446,0.442631209263035,0.3629031142928
"baron-human","logcounts","spca",32,0.621341924285678,0.523747622877472,0.44599402922157,0.368662961246927
"baron-human","logcounts","spca",48,0.631841038337233,0.544136475699499,0.471993424595352,0.38204298244244
"baron-human","logcounts","spca",96,0.674616145229052,0.549653466738662,0.474131631342247,0.376798686019507
"baron-human","logcounts","spca-batch",2,0.432194315797189,0.235069284245667,0.459950386591663,0.351166342692432
"baron-human","logcounts","spca-batch",4,0.484397015089482,0.285258182560985,0.446078129984188,0.380132419264428
"baron-human","logcounts","spca-batch",8,0.51569445386339,0.32169118711886,0.438434217446986,0.356508240919522
"baron-human","logcounts","spca-batch",16,0.551879975240907,0.390399362387276,0.324843053454714,0.280271864710677
"baron-human","logcounts","spca-batch",32,0.597941000805239,0.408225082138103,0.349719083006005,0.283918802441099
"baron-human","logcounts","spca-batch",48,0.538922997410052,0.388489494232791,0.320059735741659,0.264846923856167
"baron-human","logcounts","spca-batch",96,0.587603040374738,0.437287383539217,0.308942179824941,0.248764159415375
"baron-human","logcounts","spectral",2,0.386659400542524,0.23167830140167,0.135594194555875,0.201228436957518
"baron-human","logcounts","spectral",4,0.474325210090654,0.341818134644153,0.292199183497724,0.198658436334074
"baron-human","logcounts","spectral",8,0.473404657111206,0.371636938805201,0.256751856277815,0.200424673771899
