dataset,count_type,method,dims,ss_euc,ss_seu,ss_cor,ss_cos,vrc,dbs
baron-human,logcounts,icm,8,0.13210125,0.08486627639814334,0.3034748362304446,0.26850525,1613.5329433798586,2.732798584329628
baron-human,logcounts,icm,96,-0.12670428,0.003386577967658351,0.052187129429333706,0.050894864,48.0179112646142,4.506025887340356
baron-human,logcounts,ipca,16,0.085595496,0.10987445721909242,0.18499073779384925,0.19444315,746.9086173298684,2.409474836972843
baron-human,logcounts,ipca,2,-0.1442492,-0.15418482778965595,-0.7623380024325596,-0.22191039,819.7075789260298,8.32693047793335
baron-human,logcounts,ipca,32,0.0810885,0.055756111889092665,0.19085216183181342,0.19188611,624.2786283606415,2.1149228932534876
baron-human,logcounts,ipca,4,0.023310212,0.0793604528019077,-0.04020440438695537,0.09095329,1059.236838993499,4.19366040507133
baron-human,logcounts,ipca,48,0.077212684,0.03139936510315939,0.18189407879625766,0.18193622,554.7042251496364,2.141947932926038
baron-human,logcounts,ipca,8,0.041313406,0.0534402064867309,0.0988166984224904,0.1252405,851.9985988443157,3.15031588061647
baron-human,logcounts,ipca,96,0.07055316,-0.026696466125808123,0.15468012771824244,0.15454945,435.22126602692896,2.262323090730525
baron-human,logcounts,isomap,16,-0.18086436,-0.3082110582631463,-0.11939660611728656,-0.114013955,407.65160199371536,7.871959810273631
baron-human,logcounts,isomap,2,-0.20860465,-0.1870406345368361,-0.5286952959194507,-0.34642774,993.8894517081703,11.890484136484343
baron-human,logcounts,isomap,32,-0.192015,-0.3097591088811591,-0.07352290749665953,-0.07231731,327.5578405671062,7.416128704763191
baron-human,logcounts,isomap,4,-0.17185579,-0.24775965579176343,-0.3034367805783658,-0.14810072,732.6493681641497,9.151817140185017
baron-human,logcounts,isomap,48,-0.19609892,-0.29861249739774814,-0.054760449131977446,-0.054018885,292.2404447102452,7.204867308854317
baron-human,logcounts,isomap,8,-0.16101661,-0.2696242383959837,-0.1305575442858217,-0.12833187,534.4269802376419,8.560386299364335
baron-human,logcounts,isomap,96,-0.20706612,-0.30013316299774206,-0.04838608983023543,-0.04821419,244.869093720863,7.042244118482346
baron-human,logcounts,ivis,16,0.13346039,0.14212711562874672,0.18672658635268088,0.1837081,1171.610898511806,2.0354798679857806
baron-human,logcounts,ivis,2,0.07693368,0.0934718324989832,-0.681353987346063,0.06312934,3253.096763570758,1.9749166458895804
baron-human,logcounts,ivis,32,0.15658593,0.12564732844147036,0.25543776805553897,0.25364166,1269.165391128759,2.215328841518964
baron-human,logcounts,ivis,4,0.13324742,0.13912853679869502,0.04725824891791703,0.2021279,1710.442001470125,2.0715167091208455
baron-human,logcounts,ivis,48,0.14260587,0.13216822830136346,0.18850113455198417,0.18615197,1170.231007886848,2.2006733475720606
baron-human,logcounts,ivis,8,0.12089296,0.11445855303066925,0.2621404758800644,0.19182508,1370.542879431466,2.3586916608915796
baron-human,logcounts,ivis,96,0.16458498,0.14805012865958916,0.22551931095766561,0.22653387,1443.3626175335355,2.0765489773108894
baron-human,logcounts,kpca-cos,16,0.14219175,0.11780972091707757,0.3077700099649805,0.29030004,993.2090068886183,2.1323113036245003
baron-human,logcounts,kpca-cos,2,-0.09266588,-0.14809341326768974,-0.5338896599601478,-0.19323783,2217.0832925283366,6.120902116055371
baron-human,logcounts,kpca-cos,32,0.1333785,0.0720694256756023,0.2852253407698043,0.27933186,781.1857479873747,1.9102900880664764
baron-human,logcounts,kpca-cos,4,0.089470565,0.09886274772156897,0.1631538228164887,0.21707904,1944.9349240104134,3.3054917848403305
baron-human,logcounts,kpca-cos,48,0.123511665,0.054268524279910905,0.2630032260237521,0.25893322,673.7098162969257,1.9486739765918064
baron-human,logcounts,kpca-cos,8,0.10179911,0.0845790819491177,0.2566087435560809,0.22773594,1232.6933238861607,2.745572431038571
baron-human,logcounts,kpca-cos,96,0.11072741,0.013929181702363751,0.21999755216146025,0.2178417,498.86629138471653,2.1739415377841778
baron-human,logcounts,kpca-pol,16,-0.037297957,-0.013234036914468358,0.0558339308001858,0.055809733,515.1183314795721,2.766629767287451
baron-human,logcounts,kpca-pol,2,-0.22113599,-0.2115950311294189,-0.7678459232799435,-0.3010262,486.68136133047614,9.639921889788345
baron-human,logcounts,kpca-pol,32,-0.0421916,-0.07644793867722592,0.05822055737937184,0.059048593,439.2432395205213,2.380840948115559
baron-human,logcounts,kpca-pol,4,-0.084422685,-0.01073468187794136,-0.08285719447151862,-0.044475857,638.2073631368974,5.021123443131737
baron-human,logcounts,kpca-pol,48,-0.051750727,-0.11394649274518238,0.05387497373324011,0.053648457,390.57858490427367,2.378196565772721
baron-human,logcounts,kpca-pol,8,-0.0711435,-0.05708788960739913,0.005845540279466536,-0.00090002635,572.5482690552016,3.4025570101415146
baron-human,logcounts,kpca-pol,96,-0.07568919,-0.18118237000936502,0.036786543443268246,0.036787372,300.7328625561762,2.524914415665378
baron-human,logcounts,kpca-rbf,16,0.022074958,0.020976114710992613,0.1913497241382093,0.18055989,546.3769255602757,2.741113815305259
baron-human,logcounts,kpca-rbf,2,-0.19218716,-0.17911327526875215,-0.612043643181556,-0.21855102,732.9253313842814,15.509664659345345
baron-human,logcounts,kpca-rbf,32,0.028665343,0.007689665836698114,0.19862448975640976,0.19516924,426.43848143005994,1.9828554175710695
baron-human,logcounts,kpca-rbf,4,-0.016653419,0.07960214247523628,0.08995612018258835,0.089400314,845.7903992283707,5.395115586100261
baron-human,logcounts,kpca-rbf,48,0.006933759,-0.027479274612955306,0.16988368894422892,0.16821346,344.4079427132975,2.095406857316488
baron-human,logcounts,kpca-rbf,8,0.0061064824,0.04489464787908455,0.15919607152927215,0.12582849,665.4580879848718,3.689365890332031
baron-human,logcounts,kpca-rbf,96,-0.0023806777,-0.03384960082508898,0.1277356032609208,0.12696235,224.33667110283528,2.419304802200963
baron-human,logcounts,lda,16,0.19875933,0.15284975679798646,0.3146944714718334,0.30338064,889.5529383711648,3.8433121494304183
baron-human,logcounts,lda,2,-0.06844304,-0.06844303701356942,-0.9914392479999588,-0.14581819,20711.122894350006,109.49841934834028
baron-human,logcounts,lda,32,0.18226683,0.1413757951804974,0.3074087255147829,0.30297622,619.6631514213107,2.2616122075129863
baron-human,logcounts,lda,4,-0.028275657,-0.029894891686143326,-0.12945164633211503,-0.10891257,2350.7526415133357,5.932061913444031
baron-human,logcounts,lda,48,0.1802893,0.0982936406984109,0.3229613991485777,0.32154724,506.5405942671486,1.6397943626021472
baron-human,logcounts,lda,8,0.2008528,0.1402198010628609,0.32808640033720665,0.31512758,1920.8961308844791,3.604014402748264
baron-human,logcounts,lda,96,0.16653927,0.04343615971537032,0.2620172243590188,0.26286212,279.0241245416303,1.9782343239976483
baron-human,logcounts,lle,16,-0.12662724,-0.12662725108512246,-0.09277181668599115,-0.085018955,99.06513648431797,6.105519090309591
baron-human,logcounts,lle,2,-0.11475199,-0.11475197942047573,-0.7722021239351146,-0.663709,680.2844297261136,74.91645483601236
baron-human,logcounts,lle,32,-0.15274633,-0.15274633689957706,-0.05602890490194864,-0.050592385,66.77827102363636,6.022310993144378
baron-human,logcounts,lle,4,-0.19114392,-0.19114391867972058,-0.25560437924562107,-0.2229402,269.1294274233798,12.798092835480844
baron-human,logcounts,lle,48,-0.15188806,-0.15188806042133005,-0.04620238448816028,-0.04224834,46.741485465550745,6.038997241362504
baron-human,logcounts,lle,8,-0.13017914,-0.13017912845381752,-0.16995355609854373,-0.16499962,149.79822747449964,6.81975608321737
baron-human,logcounts,lle,96,-0.20869704,-0.20869703993275157,-0.03861335233260435,-0.0375163,26.393633732586387,6.384128066053848
baron-human,logcounts,lsnmf,16,-0.045574274,-0.04565704654477886,-0.07749374112443623,-0.05158144,6.165673724176256,19.874427456955384
baron-human,logcounts,lsnmf,2,-0.17555244,-0.17502168794883186,-0.6249315161189867,-0.28338924,141.46656075101797,21.587792271462405
baron-human,logcounts,lsnmf,32,-0.072040565,-0.07198716500336336,-0.05298222210433537,-0.06568097,12.185578553785561,25.160267124395563
baron-human,logcounts,lsnmf,4,0.10974826,0.11724382328039343,0.2063643161023743,0.20220606,2753.6082276091424,3.6187607900020433
baron-human,logcounts,lsnmf,48,-0.04266147,-0.04267040801012927,-0.043805942699940405,-0.045362826,7.4600568957098625,20.074320139071208
baron-human,logcounts,lsnmf,8,0.097225346,0.0614949045816333,0.2534876586410503,0.21441162,1485.6825942299902,2.956991254666083
baron-human,logcounts,lsnmf,96,-0.015371419,-0.015354185912104351,-0.03339267426792491,-0.027778577,1.017686713781978,32.334213088946264
baron-human,logcounts,mctsne,2,-0.12645485,-0.14544504461339344,-0.43640860507218415,-0.18941098,1375.9272142773066,6.0891871183654365
baron-human,logcounts,mctsne,32,nan,nan,nan,nan,nan,nan
baron-human,logcounts,mctsne,4,-0.030059591,-0.040562834209212605,-0.0389670464078097,0.033444278,1331.2955120188267,3.6833281455933062
baron-human,logcounts,mctsne,48,nan,nan,nan,nan,nan,nan
baron-human,logcounts,mctsne,8,-0.02003226,-0.005214649402822263,0.052403454846330126,0.042542934,1329.3175465162444,3.636343913452335
baron-human,logcounts,mctsne,96,-0.6117621,-0.6181597837045378,-0.6659044756688868,-0.6656148,0.5776123273867758,6.837894185467794
baron-human,logcounts,nmf,16,0.21931258,0.16046354021730394,0.41133886405052544,0.40399852,1462.6250920330208,1.7238479973945091
baron-human,logcounts,nmf,2,-0.10748817,-0.0971979301716013,-0.9766799237438923,-0.12413696,4718.838116523617,8.22256362054721
baron-human,logcounts,nmf2,16,-0.0145158395,-0.010149388427084575,0.07531536358280738,0.040370625,653.1778050699729,4.931991621170993
baron-human,logcounts,nmf2,2,-0.110681936,-0.11012008240315826,-0.9244643995388002,-0.18885054,2270.808325282883,10.080817662498433
baron-human,logcounts,nmf2,32,-0.00506016,-0.031108841766245416,0.11668067386941117,0.07935445,531.6267919256236,4.871476643863724
baron-human,logcounts,nmf2,4,-0.06597968,-0.06965114153336502,-0.024563660286394912,-0.047216926,1212.9447581064437,8.789655938748853
baron-human,logcounts,nmf2,48,0.0043162107,-0.014085300012988078,0.12200788777236579,0.092753224,531.1711065504693,4.275868589950038
baron-human,logcounts,nmf2,8,-0.038821016,-0.03493483362614818,0.011159463812608746,-0.0035353936,691.0312058907964,6.525012451666866
baron-human,logcounts,nmf2,96,0.00672206,-0.016733015641782464,0.13929615308431254,0.10396323,463.2291948254192,4.5625068743106665
baron-human,logcounts,nmf,32,0.14928155,0.10714511109009595,0.3234779118985355,0.31856257,632.7732308658296,1.6981817277722089
baron-human,logcounts,nmf,4,0.13672833,0.1574714403393941,0.27435623690063077,0.23400877,2990.521111607771,3.731685701852098
baron-human,logcounts,nmf,48,0.04630182,0.05393263720000321,0.0879015431440115,0.10610513,292.9576579990872,2.484958592504789
baron-human,logcounts,nmf,8,0.15483633,0.0951460059794148,0.315226135133152,0.28420398,2524.298347080995,2.9286611431887843
baron-human,logcounts,nmf,96,0.042119764,0.0366954833700829,0.18468854409713456,0.18616977,471.6885294733549,2.203319011792377
baron-human,logcounts,nsnmf,16,-0.049396098,-0.06901191601478986,-0.024267937884949867,-0.00535379,387.253327300969,6.723668393586714
baron-human,logcounts,nsnmf,2,-0.18862893,-0.1886562065767285,-0.4384680096685289,-0.2450504,59.699205400511694,18.94857141183537
baron-human,logcounts,nsnmf,32,-0.048086293,-0.056169185562213314,0.0022920730381270583,0.0040040286,324.6243330122142,6.106211470504719
baron-human,logcounts,nsnmf,4,-0.16113944,-0.15836732390048916,-0.2260724388977266,-0.16822243,168.79029938702118,9.629694381329738
baron-human,logcounts,nsnmf,48,-0.023852024,-0.02841320505802849,0.03371113065217098,0.04264323,389.6946802218033,6.185580718018537
baron-human,logcounts,nsnmf,8,-0.10045986,-0.1034719188328134,-0.08276564241944576,-0.060216263,150.7975992987811,8.718006152001362
baron-human,logcounts,nsnmf,96,0.023963153,-0.026296073012297996,0.0874505255016302,0.108619615,1003.104610216899,5.495349858881899
baron-human,logcounts,pca,16,0.08563871,0.10994547361400038,0.1882833406041767,0.19447891,746.898011054124,2.40874274569445
baron-human,logcounts,pca,2,-0.1442492,-0.15418482776400108,-0.5079708594260341,-0.22191039,819.7075789260298,8.32693047793335
baron-human,logcounts,pca,32,0.080131754,0.05288513840074575,0.1889833661894487,0.19047782,624.272840494707,2.104646609412827
baron-human,logcounts,pca,4,0.023310212,0.07936044494061294,0.004894128526221426,0.09095328,1059.2368370860192,4.193660522769855
baron-human,logcounts,pca,48,0.08007119,0.03398474264265185,0.18437593974334757,0.18322583,557.2692487949397,2.1417189497616076
baron-human,logcounts,pca,8,0.041312467,0.05344043407802476,0.12145439600925806,0.12523988,851.998475831093,3.150464850346977
baron-human,logcounts,pca,96,0.06896699,-0.028311547954117482,0.15495784631255854,0.15534516,440.42879572819345,2.3072061579598127
baron-human,logcounts,phate,16,0.34370822,0.23303678555796242,0.4105420062947945,0.43864658,3963.0869570822715,1.1442962333429907
baron-human,logcounts,phate,2,0.38632655,0.4048961163358516,-0.7599313908562357,0.57909715,9010.16406998249,1.1305570963749145
baron-human,logcounts,phate,32,0.33552656,0.10376626057408486,0.45115446411421967,0.44326776,3398.1492924045892,1.1074234569250392
baron-human,logcounts,phate,4,0.3488778,0.32880127620893634,0.06672496719647278,0.42925447,5420.572825258552,1.1845695156092653
baron-human,logcounts,phate,48,0.3055688,0.06858386532207228,0.40234295092879274,0.4048961,2857.746840124258,1.2155553249870366
baron-human,logcounts,phate,8,0.348425,0.3452439641677783,0.4751245747018026,0.4601903,3782.3918932184415,1.1931781880227685
baron-human,logcounts,phate,96,0.30124122,0.03141072472834829,0.4128647431778505,0.40885705,2605.686016329921,1.198470611843312
baron-human,logcounts,pmf,16,0.04773026,0.02499605259966774,0.19286065882424927,0.17484169,1093.4237078537033,3.525854028679261
baron-human,logcounts,pmf,2,-0.1716282,-0.1707211351808405,-0.9601110965473835,-0.18269493,2217.670862458443,10.557951074609976
baron-human,logcounts,pmf,32,0.037800774,0.02278389806196322,0.18233624780979313,0.16290876,838.3648492599563,2.917830188322641
baron-human,logcounts,pmf,4,-0.041429535,-0.04866536763798261,0.00040295601252494207,-0.0126374625,1236.3063250096059,5.208044534948525
baron-human,logcounts,pmf,48,0.06600636,0.0369149624496057,0.20818746825053663,0.19444571,863.1658869477559,2.9709645821114714
baron-human,logcounts,pmf,8,-0.06580637,-0.06477923398799657,-0.04285921183298445,-0.04775,757.1951086885026,4.44485379587815
baron-human,logcounts,pmf,96,0.039012883,0.024050211277559647,0.19233326868552503,0.17365576,682.8616093664605,2.741453065095068
baron-human,logcounts,psmf,16,0.043092713,-0.009085866098575044,0.18603987458342344,0.14957331,1307.3309970153061,3.5468769389409007
baron-human,logcounts,psmf,2,-0.1582343,-0.1783599782844193,-0.689926747049246,-0.21241692,754.7798942679833,10.128686743656946
baron-human,logcounts,psmf,32,0.0690552,0.027269562839296428,0.22191189775997372,0.17144348,1375.0305544904454,2.9598532432339435
baron-human,logcounts,psmf,4,-0.12845178,-0.12340605780481992,-0.23916619906529066,-0.21726535,1363.081107215757,9.435517370099953
baron-human,logcounts,psmf,48,0.09232081,0.03773137838588386,0.2976279563070594,0.25211027,732.1032183996642,2.6301695430306467
baron-human,logcounts,psmf,8,-0.0370619,-0.05562297418794952,0.01164662263040672,-0.00064219267,1461.8726276195684,3.805668804375681
baron-human,logcounts,psmf,96,0.063573144,0.035205079179720086,0.2066761744349456,0.18406998,456.55538317032057,3.5494489045905695
baron-human,logcounts,saucie,16,-0.05110838,-0.05469872872839272,-0.12299819797081811,-0.11614114,1.0879920075673308,34.419228726177735
baron-human,logcounts,saucie,2,-0.15199114,-0.1414560441138151,-0.2557247156198949,-0.24878961,0.8476581725386838,83.58758355284702
baron-human,logcounts,saucie,32,-0.0593382,-0.06047457743332659,-0.11539198237777097,-0.11404872,0.9738202866922665,34.840728013956124
baron-human,logcounts,saucie,4,-0.0890935,-0.08602431617440504,-0.20089765702213902,-0.15952456,0.9018976904050985,68.4758577379075
baron-human,logcounts,saucie,48,-0.0663981,-0.06303665230020676,-0.10407633489560815,-0.105273746,1.0285799931291173,34.05698635820148
baron-human,logcounts,saucie,8,-0.06610338,-0.05621593916924087,-0.18625022004758088,-0.16359319,1.069552664382961,54.20405343501477
baron-human,logcounts,saucie,96,-0.03943114,-0.040043639126793096,-0.06996571347549056,-0.06891356,0.8349093883374468,36.994247524549976
baron-human,logcounts,spectral,16,-0.058569796,-0.055512748321027545,0.07806487397078128,0.07661489,273.19104405607516,2.810330594710918
baron-human,logcounts,spectral,2,-0.14694953,-0.14376290304114794,-0.5067255096360284,-0.11655227,1194.3365337086539,9.809908199011016
baron-human,logcounts,spectral,32,-0.070238344,-0.06383093303951282,0.04134575155815265,0.046918064,160.01056341361877,3.061285895371426
