"dataset","protocol","species","tissue.type","n_samples","n_genes","n_classes","max_class_perc","min_class_perc","measure","bd","fa","fica","grp","icm","ipca","isomap","ivis","kpca.cos","kpca.pol","kpca.rbf","lda","lle","lsnmf","mctsne","nmf","nmf2","nsnmf","pca","phate","pmf","psmf","saucie","snmf","spca","spca.batch","spectral","srp","tsvd","umap","vasc","vpac","zifa"
"TabulaMuris_Thymus_10X","chromium","mouse","thymus",1431,23433,3,0.9203354,0,"dbs",0.266467384810145,0.717103015458295,0.317764283302812,0.340646462453923,0.224717739695799,0.179690584434264,0.325905110824498,0.516033500225438,0.145230541104749,0.243309014973444,0.0891198985838188,0.353416919530832,0.432881197933714,0.172856136617739,0.192717970175359,0.341235661645078,0.401788222690892,0.620964082451343,0.179690584434264,0.0357766021893699,0.904727781851253,1,-0.153557042506413,0.317156404376142,0.179687127364143,0.18250769276206,0.0287571629894229,0.0405714810781208,0.316752796459258,0.00916742590222579,0.346677942324198,0,0.139905653758019
"TabulaMuris_Thymus_10X","chromium","mouse","thymus",1431,23433,3,0.9203354,0,"vrc",0.453652880563108,0.309700360718007,0.298102895835372,0.385993829861355,0.148774075597005,0.408012103539263,0.15622583388457,0.294411656791613,0.0117230767970464,1,0.0707702683088333,0.0341279458559903,0.20042172320291,0.0448511816609815,0.294089926005446,0.576680963385115,0.310257486736966,0.0911360615226926,0.408012103539263,0,0.110368767178563,0.12707809354705,-0.290014353500427,0.564243444968761,0.408011995426072,0.436465880570053,0.0502448601450188,0.287499524231816,0.540643213067564,0.0895580978965968,0.29520067236638,0.0072455251191604,0.036596202446114
"TabulaMuris_Thymus_10X","chromium","mouse","thymus",1431,23433,3,0.9203354,0,"ss_cos",0.350351516538728,0.252389372843515,0.24822150463195,0.376732547839921,0.253861358694418,0.224450855902338,0.0336676811447531,0.581617096079926,0.226650690961963,1,0.252718332890371,0.362076015392386,0.247524286468245,0.272333417137531,0.0896806392086834,0.439692308347111,0.416030898625335,0.504378321034432,0.224452927854222,0.153638173121304,0.424885093863854,0.67874312147443,0.176717392442938,0.445386983862303,0.223008716799114,0.290692149270862,0.214589279726864,0.434172906365036,0.406484882790776,-0.465740659841896,0.239032665075155,0,0.255723638505934
"TabulaMuris_Thymus_10X","chromium","mouse","thymus",1431,23433,3,0.9203354,0,"ss_seu",0.508261266897831,1,0.580174084600115,0.486644333483326,0.37170526747818,0.580174084915253,0.397160350815207,0.444769396493923,0.422434578033877,0.769991591131992,0.363433491113905,0.373641335849624,0.378056537479294,0.154218347653639,0,0.540649363343709,0.494027302631304,0.380400018245758,0.580174084461031,0.410296956477632,0.382900476222801,0.578799940835351,0.349134479182164,0.505522659474226,0.580160062981333,0.624382361312566,0.292055674467783,0.328983351353492,0.538280054301123,-0.11587966467473,0.410493073768193,0.422668451189501,0.314244879353026
"TabulaMuris_Thymus_10X","chromium","mouse","thymus",1431,23433,3,0.9203354,0,"ss_cor",0.442589941211059,0.365715111903961,0.363495048280894,0.473754608072274,0.371624507128283,0.343686115776982,0.18673017896916,0.58817553456425,0.34043801186714,1,0.364699390250204,0.458098013198324,0.364196576011287,0.320902460042178,0,0.534903101348582,0.500543831959491,0.39993834208931,0.343642703808708,0.291700572215911,0.366704138388338,0.598135233771837,0.285932412181698,0.513214624007139,0.345174695962488,0.400855264118631,0.334563078593421,0.519502944151216,0.500507887335458,-0.252295844805887,0.358056698972629,0.162256526383619,0.435766368986491
"TabulaMuris_Thymus_FACS","Smart-Seq2","mouse","thymus",1580,23433,3,0.7911392,0,"ss_euc",0.258315897929036,0.795094729517983,0.548160794853686,0.0354807947812183,0.29108891382814,0.470632222809891,0,0.546992930923027,0.430772119144996,0.409360869851673,0.382512425521234,0.333009625511878,0.201274991973956,0.114260444919519,0.43541973613709,0.425630904788463,0.234971809352507,1,0.467564712962492,0.389354156777842,0.465596310471723,0.723895270273315,-0.00401049768512206,0.274878327602637,0.4154947513991,0.277647518110474,0.0574476673524644,0.303393768054428,0.452514709642687,0.00160882431787,0.418759051604185,0.735534199150414,0.548809289397939
"TabulaMuris_Thymus_FACS","Smart-Seq2","mouse","thymus",1580,23433,3,0.7911392,0,"vrc",0.857635471706367,0.621922300778147,0.605792790565223,0.725013431008564,0.454827755587108,0.66717512658302,0,0.857857555423433,0.805017747521557,0.484375238526732,0.919232011601427,0.862769479331174,0.793591879258832,0.449182751229254,0.472782954799009,0.723640561006231,0.727863476137855,0.974050915060775,0.66717512658302,0.850644618588169,0.808883390043774,0.666584343120895,-0.336686853358061,0.738965006979031,0.667175742463953,0.721396782158406,0.608555732061099,0.808590135180994,0.678221598013386,0.60792186763305,0.662193981905478,1,0.677673027508168
"TabulaMuris_Thymus_FACS","Smart-Seq2","mouse","thymus",1580,23433,3,0.7911392,0,"ss_cos",0.452534443946733,0.246754499287435,0.168100833082743,0.290255417342806,0.450694914337602,0.0766576820774436,-0.0677460773913185,0.957421983008149,0.212388504098636,0,0.216010848726402,0.386384056511223,0.0253232852283596,0.254970546530551,0.273331971025158,0.54822863887478,0.284103938351323,1,0.0765077620065539,0.373409015466554,0.388777787202638,0.657565863540367,0.0422451268842833,0.416669123977254,0.139287711890652,0.114739751233043,0.0421029433783393,0.401338952351376,0.599712170006796,0.0563352961627231,0.195606540970646,0.827502311078205,0.366043328651278
"TabulaMuris_Thymus_FACS","Smart-Seq2","mouse","thymus",1580,23433,3,0.7911392,0,"ss_cor",0.438645327092377,0.212768981934764,0.123870972694643,0.244737325626408,0.36939561368491,0.0708565585030164,-0.0493572740093818,0.947214057048021,0.365109081865159,0.0045151877096072,0.209025766303719,0.376894266792689,0,0.149190403905304,0.280109607145815,0.5311033171848,0.0911955065593159,1,0.0752010679482892,0.346002348842771,0.156156327682419,0.581828111557642,0.060023706356472,0.278483154196732,0.143836811922966,0.114262928684919,0.0435914943236805,0.400724340759171,0.571606289758718,0.0375018290806269,0.183063390218956,0.128892876785057,0.427273194844426
"TabulaMuris_Thymus_FACS","Smart-Seq2","mouse","thymus",1580,23433,3,0.7911392,0,"ss_seu",0.519469489740342,0.780563194208767,0.516708735083361,0.0512464510184329,0.36498533107067,0.516708731486128,0.119204995756002,0.441038805318948,0.377209441585819,0.448274848005856,0.227834038159212,0.441934869306875,0.140561613481168,0.136276447476399,0.411449043572234,0.585714625795184,0.150837252912262,1,0.516703801650055,0.423526741814681,0.428397109487953,0.698514516592431,-0.0749971406553136,0.337163372993376,0.516713036988328,0.322656784092299,0,0.165264747788165,0.521505402824135,0.00224355110874122,0.384306371436945,0.717158079442578,0.512573437954102
"TabulaMuris_Thymus_FACS","Smart-Seq2","mouse","thymus",1580,23433,3,0.7911392,0,"dbs",0.506547161298745,0.667330915954998,0.670064776543138,0.0531625345435418,0.444498484284251,0.557580960197024,0.0308947199743745,0.595997159602153,0.67268694555565,0.386305884991639,0.54190071417618,0.521284711598287,0.0979378578183943,0.362000857775403,0.0526333153949117,0.448163185627798,0.286771853597484,0.592183503747405,0.557792541951985,0.623128144382983,0.67274104286645,0.492723906607217,-0.162603169851666,0.428291736786793,0.558322295379887,0.593559542479103,0,0.16244774036383,0.544889169042624,0.297464981171721,0.618371227049359,1,0.714199663933576
"TabulaMuris_Tongue_10X","chromium","mouse","tongue",7538,23433,3,0.6745821,0,"ss_cos",0.703605249881363,0.278677301558191,0.516779514193381,0.416091045524468,0.92353248590095,0.53607815805783,0.637215811819553,0.0804516679584045,0.582487906968776,0.922790518449479,0.485454545724217,0.966402890625099,0.214737765119877,0,0.0212368067174419,0.985578429445125,0.759731509381309,0.50241786464808,0.53607815805783,0.72339772295714,0.916217895631988,0.779937051792888,-0.402672632762301,1,0.53607760186034,0.416804164866132,0.391307219094868,0.270236708010927,0.911706985669905,0.423523623820945,0.262490545569668,0.997276634610657,0.353461280015105
"TabulaMuris_Tongue_10X","chromium","mouse","tongue",7538,23433,3,0.6745821,0,"ss_euc",0.786205170728092,0.154892051469269,0.603933415424378,0.237839078877746,0.801290809084751,0.607677269618165,0.654869078971227,0.107902585735318,0.578359920104768,0.726874766338535,0.378956913339583,1,0.363657594286856,0,0.248410405898515,0.81109711545646,0.630819558619086,0.408662806358814,0.607677269618165,0.656856846464088,0.815179789134347,0.528428317154131,-0.201678775791933,0.817104440268953,0.607677567962296,0.279290747161769,0.519500103856907,0.17599979924755,0.499045232484001,0.440773717711955,0.212786956500697,0.901208214169716,0.201801163184096
"TabulaMuris_Tongue_10X","chromium","mouse","tongue",7538,23433,3,0.6745821,0,"dbs",0.788887949490228,0.166848449331566,0.183411775079406,0.0421892933434016,0.777911688467603,0.282099289751415,0.159215010029934,0.701363583703032,0.392821537613677,0.152289283717712,0.236607097101037,0.940244508290087,0.0291313942488608,-0.0788382516819953,0.139571009852208,0.782085619093249,0.649824134232715,0.586423337902862,0.282099344310769,0.379645787592274,0.986970292254591,0.522663123671158,0.390821450068933,0.78212511009025,0.257701859583694,0.225903153856073,0.22116429369536,0,0.471715503071587,0.0514330655004057,NA,1,0.155471322985993
"TabulaMuris_Tongue_10X","chromium","mouse","tongue",7538,23433,3,0.6745821,0,"ss_seu",0.79749681571139,0.178567931135946,0.617634080147162,0.213846746525851,0.803860944464651,0.617691616993707,0.677455641216809,0.0386072221105472,0.571649506703156,0.723004297411348,0.228991905548286,1,0.299816400910289,0,0.273154369074342,0.802948888050624,0.619219464975031,0.42918918574224,0.617691616984722,0.582493586859829,0.821595184231264,0.521369199122777,-0.158566411231226,0.799660822342078,0.617692045127012,0.288377571851166,0.549106164786679,0.0239135870616591,0.310305500736631,0.459974372357327,0.195259215313372,0.904474832361184,0.218363668706312
"TabulaMuris_Tongue_10X","chromium","mouse","tongue",7538,23433,3,0.6745821,0,"vrc",0.314336250788291,0.0709761287155819,0.12637141435793,0.0653618604211993,0.312599558462609,0.157680264177809,0.112188485110356,1,0.210377568902116,0.0836708170727323,0.141083862321763,0.362625156035493,0.0513536183750019,-0.0133475423145125,0.129480673518943,0.311149388500893,0.326069860693143,0.240026758770818,0.157680264177809,0.246563526704913,0.382534601086818,0.238022512415856,0.662852150205434,0.309095428128425,0.149567745621585,0.129692082803524,0.144225164224012,0,0.256665853105263,0.0896595554475294,0.707242100517388,0.382824554479512,0.0977079534778021
"TabulaMuris_Tongue_10X","chromium","mouse","tongue",7538,23433,3,0.6745821,0,"ss_cor",0.386953465704726,0.150456270205358,0.284668309158804,0.35686496419345,0.683431065528724,0.747191851129218,0.792217936164566,0.0707690309183643,0.989119277717898,0.889311690447894,0.787517795493238,0.759434715937746,-0.174229272553617,0,0.741132362228236,0.81395714351034,0.609356186633209,0.428744436254432,0.313695649032062,0.918899034645804,0.735466895391523,0.729291465637314,0.0682859056155794,0.869962404370747,1,0.905209103833982,0.736565881162065,0.223369254459206,0.405463847678466,0.253287615597907,0.0668336473012569,0.521197937447009,0.565494375585474
"TabulaMuris_Tongue_FACS","Smart-Seq2","mouse","tongue",1432,23433,3,0.7213687,0,"ss_cor",0.572341672945381,0.573801158727093,0,0.636246206385941,0.537181858445122,0.270431191452459,0.390856870524003,1,0.478064038577014,-0.0193924093182471,0.933780578165763,0.906490079893997,0.252239558686684,0.238911626232098,0.123939252377481,0.787401540457841,0.180020339968502,0.302170499977881,0.270431191452459,0.286354240772297,0.209604180101219,0.412313297192779,0.230584629601287,0.647164368286766,0.32617222554107,0.185838945351135,0.00460949417386827,0.53238006478327,0.760091729794867,0.704222412696322,0.110630920751528,0.16148574977552,0.120170459816069
"TabulaMuris_Tongue_FACS","Smart-Seq2","mouse","tongue",1432,23433,3,0.7213687,0,"dbs",0.537665169520351,0.703104879838585,0.635216931496285,0.112794072597491,0.564587238952508,0.650943780303422,0.711495249993693,0.710078543827689,0.627524254233499,0.425006620162198,0.767492127875782,0.286340405404426,0,0.242036558873256,0.546773937859282,0.396375346140257,0.25658695881267,0.203057771381796,0.650943780303422,0.348337734528173,0.253928501665528,0.602939386142311,-0.316134790430339,0.53781571310039,0.652769731651221,0.57804477084309,0.469934959454545,0.239783346140051,0.751066026187946,0.384036959763346,NA,1,0.804371168014444
"TabulaMuris_Tongue_FACS","Smart-Seq2","mouse","tongue",1432,23433,3,0.7213687,0,"ss_euc",0.655059493054733,0.441379815208236,0.398080209022636,0.319446223574525,0.507541600516441,0.375621948117777,0.506609113596477,1,0.559783096901894,0.193029294481775,0.630777292611643,0.733500851766586,0.176129727670346,0.0711077552086774,0.0655458252674551,0.422821946748403,0.250345162959757,0.389229391524381,0.375621948117777,0.29733694181948,0.277661275533213,0.515266178846198,0,0.489335501538939,0.341746068626657,0.22231974317123,-0.0629293140539646,0.359738625098122,0.478483405974599,0.245551653076223,0.216839342525439,0.656290780035579,0.314447471837983
"TabulaMuris_Tongue_FACS","Smart-Seq2","mouse","tongue",1432,23433,3,0.7213687,0,"vrc",0.866357780366785,0.514925648546135,0.451542016218008,0.0709605382418109,0.866312796610329,0.403985593875562,0.486277257431754,0.741734034661606,0.552833939197881,0.16955561816604,0.582863325537481,0.996229909316129,0,0.338648394368622,0.351052751282271,0.857671677017713,0.121036204842735,0.192088584424962,0.403985619769115,0.301062000169224,0.19264246163813,0.572721779601695,-2.47345318369456,0.863454929525711,0.359053811906219,0.252285980797309,0.0977142916715545,0.12762782966575,0.539752973309455,0.496655705015864,0.999091842929722,1,0.451162883362023
"TabulaMuris_Tongue_FACS","Smart-Seq2","mouse","tongue",1432,23433,3,0.7213687,0,"ss_seu",0.565530825403186,0.47697613651428,0.436124672989861,0.307459099764954,0.551459847304337,0.436124673258678,0.51688818214897,1,0.579708902113679,0.297850770633912,0.643407763919457,0.825500519816943,0.284813659087657,0.106562570527591,0.0662307997585098,0.555140952209154,0.0158579280189581,0.101193547842255,0.436124674743665,0.336094711710912,0.117616503974899,0.3774577193531,0.0606673112984748,0.549102149700444,0.377561505976468,0.301344372221818,0,-0.0300768868045341,0.508056497114605,0.221038472426517,0.26865029366358,0.790611170073618,0.350315615113169
"TabulaMuris_Tongue_FACS","Smart-Seq2","mouse","tongue",1432,23433,3,0.7213687,0,"ss_cos",0.573896112182383,0.279263214777572,0.20642196855504,0.641354411350481,0.420354118572848,0.164681626369668,0.483724424296367,1,0.490222977286285,0,0.583588244944389,0.930794660438368,0.154018345643641,0.262593506469129,0.162472835359546,0.774414055201543,0.348665193165899,0.371024728057725,0.164681626369668,0.254651526508076,0.402253586622074,0.741100863499013,0.191747390251183,0.653778642241467,0.135553066440811,0.0933095901476244,-0.0305323901611729,0.513453429095834,0.77922887262782,0.700528769201753,0.183560413874106,0.566690965858985,0.292142183762259
"TabulaMuris_Trachea_FACS","Smart-Seq2","mouse","trachea",1391,23433,5,0.4090582,0,"ss_euc",0.188688091139308,0.763155866316895,0.748077123790147,0.23140225056663,0.781697092004634,0.680218521357497,-0.0192015610002862,0.799766899055039,0.801359228568087,0.453010417147578,0.327672613890452,1,0.893812136374831,0.478494120470578,0.13544189928408,0.787531226382945,0.360920317596445,0.436368094703367,0.680237742844173,0.87967381676031,0.658260944076791,0.754082994068105,0,0.688844865895999,0.735592067597837,0.743484733379118,0.677627680521646,0.209531981949048,0.677717328098382,0.0313169826146144,0.653318097460842,0.745982190124934,0.832128804798976
"TabulaMuris_Trachea_FACS","Smart-Seq2","mouse","trachea",1391,23433,5,0.4090582,0,"ss_cor",0.385973820683781,0.701072313014337,0.643230583916147,0.365246023159933,0.821951086296336,0.539971880552403,0.284995755410599,0.916081417082549,0.772492968975227,0.45980655792361,0.558031188190019,0.992569451420188,0.889120222524019,0.580932969246258,0,0.65337921967471,0.451075122440505,0.62821428687297,0.765504212978357,0.808899217411527,0.587036411567416,1,0.0993768613308747,0.67280127624035,0.673457078568749,0.611798861359316,0.596393969174818,0.382732347447537,0.890341346943237,-0.170842549331291,0.551084140194644,0.676880194094316,0.783892434731093
"TabulaMuris_Trachea_FACS","Smart-Seq2","mouse","trachea",1391,23433,5,0.4090582,0,"vrc",0.873322498320669,0.69723123800014,0.663824171667987,0.491566832371245,0.905003499323261,0.602932896126232,0.692237609514164,0.849973796686569,0.709991766909552,0.508978607341738,0.395153394941782,1,0.79883886936561,0.851251981686569,0.782202023916183,0.92764538963064,0.733087150945262,0.919559179705683,0.602932896126232,0.948383269825721,0.79860539950242,0.721612391438604,-0.98031328607051,0.901319342950565,0.626643595338929,0.610229030382483,0.643628584100144,0,0.609945755942515,0.72873521003909,0.959462853440481,0.909527403312487,0.709767504704057
"TabulaMuris_Trachea_FACS","Smart-Seq2","mouse","trachea",1391,23433,5,0.4090582,0,"ss_seu",0.854557714143387,0.802695861604327,0.784290924059942,0.141144360906327,0.866163506852123,0.784290924980398,0.189404368001943,0.820234396332366,0.868649475535713,0.59335116414615,0.581571125190835,1,0.950192226076953,0.470366393258502,0.278695297412939,0.871900229648703,0.234062888918406,0.448548157552695,0.784341916675196,0.882579278564565,0.576705958764002,0.772911488090154,-0.138401813141768,0.713587827960901,0.755715017184209,0.854877779327063,0.668216612095512,0.115059819150745,0.762386219077761,0,0.674010017656446,0.537866199411815,0.903908831930733
"TabulaMuris_Trachea_FACS","Smart-Seq2","mouse","trachea",1391,23433,5,0.4090582,0,"ss_cos",0.484193810307469,0.724195095256499,0.689708815502702,0.339348155652667,0.84950239408377,0.658848730216933,0.232939168453848,0.871230238711455,0.746116246507473,0.448563876419978,0.622048646309167,1,0.840712649758929,0.671277543248731,0,0.718682911405437,0.593998837606201,0.637438514495967,0.658867959904839,0.806763019364914,0.651689371392639,0.985394396196709,0.109328244882379,0.729292254430203,0.712232447477461,0.712448552541546,0.613672030916388,0.387814347237973,0.927015043605112,-0.158920822985105,0.549570601316548,0.650956396076332,0.856724322402225
"TabulaMuris_Trachea_FACS","Smart-Seq2","mouse","trachea",1391,23433,5,0.4090582,0,"dbs",0.244735503274816,0.571603543433304,0.52540191062462,0.180132730637479,0.650091433197085,0.390901054954384,0.560204077508568,1,0.535739098041173,0.310091251931336,0.294781644451975,0.73395173251799,0.635267055331116,0.539981157865629,0.44712857083952,0.631317920960273,0.250691144202573,0.518113052359993,0.390905882408384,0.703133777838365,0.793523741169467,0.605204958380045,-0.577722332221148,0.604423384763168,0.42735918490268,0.490802787860934,0.509027595037706,0,0.389221221994099,0.540620699797989,0.448956570645283,0.67495305141664,0.640619884750256
"tasic-reads","SMARTer","mouse","brain",1679,24150,18,0.163788,0.005360334,"dbs",0.224865427060586,0.330444481033467,0.502919411313974,0.195642346763232,0.621141760076207,0.602246592962288,0.491513531609758,0.194991181660719,0.624567223745221,0.529299448221992,0.630181861652313,0.863572357587886,0.463323812506458,0.334977498021263,0.866280910799799,0.516815972711976,0.165221119232673,0,0.600627352164398,0.96403536684949,0.237270339921264,0.263176846914027,-0.376408103950215,0.564318436254319,0.577911807818584,0.442322034446251,0.51790888016074,0.0951474446555373,0.595195487600485,0.679612459343575,0.455565311337357,1,0.419010702879686
"tasic-reads","SMARTer","mouse","brain",1679,24150,18,0.163788,0.005360334,"vrc",0.819902548123361,0.616303022625585,0.6045492658665,0.0464505213916077,0.894008638547435,0.531320666367758,0.599543089916134,1,0.679330615163388,0.36733527202447,0.398970118152511,0.979112769081095,0,0.545682240767369,0.872463874502021,0.874790703089399,0.324739672257637,0.141837430675901,0.531320665346518,0.494554527345707,0.594996727493752,0.505584772523298,-1.03421311442771,0.866444149100516,0.53750396621113,0.569266971506918,0.898675127853737,0.00973966076218474,0.521294125307639,0.807605496850334,0.385717176008554,0.929117386436795,0.625316076283086
"tasic-reads","SMARTer","mouse","brain",1679,24150,18,0.163788,0.005360334,"ss_seu",0.691824797033057,0.527842540284791,0.613101606639087,0,0.771506220483193,0.613101607799819,0.37430838889778,0.204049562138019,0.596627885650595,0.526629530689915,0.582265249455708,0.71880027400606,0.657087554001573,0.39760642902375,0.761060106770548,0.823513872202297,0.00956085442214167,0.0845356052175101,0.612613376423449,1,0.269613899475065,0.115889851147851,-0.412538950881462,0.77758888673205,0.701809534039045,0.425724411116327,0.613862492707018,0.00385918912830662,0.670170252362987,0.915338421392392,0.700657931431383,0.827043159788903,0.510483487068141
"tasic-reads","SMARTer","mouse","brain",1679,24150,18,0.163788,0.005360334,"ss_cos",0.249495951527468,0.715751217058257,0.767728855399058,0.155363059344563,0.888384315277673,0.76636122500369,0.48337789039336,0.103053189140915,0.824050532176954,0.569684003501865,0.743854551568112,1,0.688328208995926,0.520911235922853,0.71430282108836,0.800858410082634,0.218834770263953,0.15894465462515,0.766212116225146,0.840142846032383,0.419141711632398,0.355997007517088,-0.479599391666997,0.786964008828448,0.786236937162009,0.668488755639856,0.668028986767522,0,0.796616493210936,0.60946184552203,0.651413763711705,0.924480094079097,0.727422739973056
"tasic-reads","SMARTer","mouse","brain",1679,24150,18,0.163788,0.005360334,"ss_cor",0.255271965512499,0.701472393286379,0.815902035872436,0.147649324033322,0.904086385838351,0.784650689785374,0.471987927900167,0.0981386524989805,0.842296304342792,0.570053440500583,0.708905463939604,1,0.650707707598546,0.546620696695528,0.717367800567336,0.802251430907457,0.191980150283912,0.196183258896273,0.780225766957902,0.831302333747913,0.448768724118506,0.426955855629916,-0.0606063181168538,0.775096407225401,0.789207924324264,0.697028075526864,0.629762960481193,0,0.815338861782296,0.606334035837263,0.654632710070963,0.924476531097505,0.70637925771623
"tasic-reads","SMARTer","mouse","brain",1679,24150,18,0.163788,0.005360334,"ss_euc",0.0774394975262662,0.500281716145882,0.573730572951085,0.0339558449155403,0.739155517482231,0.614773000712467,0.396239015805043,0.238653904134445,0.643024998236383,0.496893586779463,0.566992344339497,0.865407138076396,0.592653384188447,0.441329951140306,0.735171766487606,0.633414298048515,0.0487822924132196,0.0116669672902249,0.61453837785486,0.834995446368357,0.291671595584719,0.265412797906797,-0.36585060724844,0.711179956790545,0.642196190656914,0.45469373095764,0.572313807243912,0,0.623899583204456,0.823336843309963,0.637425589748076,1,0.514034322820019
"tasic-rpkms","SMARTer","mouse","brain",1679,24057,18,0.163788,0.005360334,"dbs",0.25159719040495,0.363993224790017,0.524147867723602,0.203559209119278,0.646652607184371,0.60533353378384,0.342166080488406,0.210169899395024,0.613983445275784,0.553807678268761,0.638576899791769,0.808923618447728,0.393036174072925,0.202475224994565,0.627331530129417,0.440486767824294,0.129619991737159,0,0.601510368192297,0.91459448718749,0.21672015230154,0.35067260549537,-0.2919423471642,0.486811040879268,0.580156804848581,0.440586214430855,0.620781480800579,0.102424432727695,0.597334999701549,0.686098650355964,0.492874114626625,1,0.291831821723633
"tasic-rpkms","SMARTer","mouse","brain",1679,24057,18,0.163788,0.005360334,"vrc",0.892544994428767,0.708827025151205,0.705269886225955,0.0310711246903257,0.938114964758287,0.651728461849861,0.637699772550906,0.86432757334967,0.747896896655573,0.531557219372595,0.551107546615829,0.899975518543035,0.319516479029276,0.653935120779293,0.881372571067583,0.924538216466801,0.205890125494423,0.19886146347553,0.651728461849861,0.676463235095289,0.629172157104041,0.587690690039117,-0.744567883052609,0.938086578958935,0.65639303102553,0.661393299550185,0.873720933449814,0.121708504851529,0.639566971754119,0.702395890943688,0.560912225594568,1,0
"tasic-rpkms","SMARTer","mouse","brain",1679,24057,18,0.163788,0.005360334,"ss_cos",0.372972289111845,0.731203062747544,0.806927483945458,0.079262503371125,0.888364620333985,0.798968256075899,0.42073677172783,0.0227731055871745,0.845134821685036,0.631621869737823,0.721129474856172,0.994460477383449,0.454778867245044,0.340933828333026,0.548168683520452,0.804080881064075,0.184535489463054,0.251597889681276,0.798890135872214,0.86109967934028,0.328686506590271,0.500329875346367,-0.419999150370604,0.7284203501489,0.811206153073912,0.561052392075593,0.727392537395134,0,0.804991967219938,0.457387479854376,0.644705147778461,1,0.5877819993187
"tasic-rpkms","SMARTer","mouse","brain",1679,24057,18,0.163788,0.005360334,"ss_seu",0.791113041018944,0.562583005521077,0.655333478508342,0,0.845351921083748,0.655333476613058,0.177897941353215,0.296946415535222,0.637833812384511,0.601636589562821,0.593125976788739,0.6951315950945,0.538958847021345,0.347112718545877,0.558365834459205,0.930652571216257,0.0160281037532093,0.132275005400947,0.655043913127592,1,0.151326488479103,0.200040004151565,-0.279576816601015,0.741529510772601,0.739042313420746,0.401829671738754,0.690254634190772,0.0145473126727814,0.696578969704012,0.615561071947143,0.682223796670114,0.93006840463428,0.266015572561369
"tasic-rpkms","SMARTer","mouse","brain",1679,24057,18,0.163788,0.005360334,"ss_euc",0.150273936857182,0.477046977533198,0.551719170212565,0.0237957219201835,0.706355247097267,0.602395043541712,0.181330005098934,0.265645631792099,0.62049110041725,0.516093196112057,0.539739605883218,0.816178676571466,0.459568079155038,0.30280077086593,0.488545771253449,0.585898406595318,0.0307779391194677,0,0.602254383898454,0.808493833406814,0.105663572458382,0.39467835950816,-0.23743859071474,0.532977924200033,0.628622628228605,0.374360549657546,0.573814052152905,0.027784220127427,0.607616096975074,0.534718444159546,0.595091861866822,1,0.283118571732646
"tasic-rpkms","SMARTer","mouse","brain",1679,24057,18,0.163788,0.005360334,"ss_cor",0.380739927427431,0.728473247982574,0.763056234063807,0.0807572588556865,0.889954732096511,0.804754473810286,0.414712825493261,0.00957448984203396,0.876033759006694,0.625333165835019,0.676495137825061,0.987313621608068,0.441694301406709,0.37034870686339,0.553785074147287,0.814389460506382,0.218480741682776,0.342331356833014,0.793434216679055,0.85866314703363,0.368390034724876,0.56193496673433,-0.208815985928895,0.751920405440724,0.809829914248787,0.578913116095331,0.675551959271815,0,0.798066591791211,0.453864852188439,0.644844936643965,1,0.576619156495021
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_euc",0.375827604417431,0.557789153150039,0.670393884468699,0,0.925526712303849,0.599942731084432,0.503903747941574,NA,0.613385226452146,0.527531392499434,0.581353598481079,0.489500703618059,0.667619948402183,0.909952959519776,0.388516808972391,0.946707553833253,0.257252014865957,0.035628736219532,0.600593483088914,0.656043749449417,0.0755807825131837,0.578245284982668,-0.0962221906192049,0.911123830168255,0.605835108384025,0.33137910343281,0.554840162253374,0.00234893343024146,0.643199313032514,0.306429320958169,0.257843568279021,1,NA
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_cos",0.489721016948642,0.592474346007416,0.677776103727293,0,0.981010042342277,0.63191636145009,0.403822615797812,NA,0.436047536677368,0.499612598063143,0.602051942271296,0.378384613551921,0.53452707098973,0.979759519047732,0.328255235103138,1,0.300707054949875,0.0332721853626382,0.632074424646166,0.542708332372675,0.0509663086913033,0.709567785774975,-0.0822091156369446,0.988464474490554,0.633910808959074,0.26257592439092,0.524643645164195,0.00851154523223319,0.895790098979344,0.353249265907858,0.26782931252667,0.70892420274188,NA
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"ss_cor",0.345951561384937,0.521736225399294,0.732138021195685,0,0.979821336671802,0.733657871036791,0.265211423355031,NA,0.386213242526326,0.442942257000879,0.366786052452455,0.376715174367438,0.22204686938914,0.983173259051618,0.333206579837523,1,0.271795415541576,0.0279994687805302,0.36260492156593,0.535346103339063,0.0525409186932433,0.719392646303926,-0.0802240561253237,0.989378742440842,0.513103805150424,0.288717117346366,0.395914615512531,0.00819992830582755,0.904279782514338,0.368851197379432,0.0896821197638568,0.674068538369354,NA
"treutlein","SMARTer","mouse","lung",80,23271,5,0.5125,0.0375,"dbs",0.217446391214307,0.291250103968883,0.752010034432645,0.01383142278285,1,0.677476364678079,0.259278499068168,NA,0.707233465280981,0.461341952715048,0.65849338226845,0.227229766676432,0.162172243958659,0.949208410514606,0.251920798009373,0.948136174948632,0.254715470564338,0.0376236091148189,0.677862758842074,0.444504791511588,0.231280070917229,0.319320917089826,-0.0683141244853539,0.947716697964242,0.70188765496103,0.272343423040996,0.187599563053925,0,0.712401715036781,0.14593726792589,0.447836122085056,0.682532082616533,NA
