dataset,method,dimensions,log,calinski-harabaz,davies-bouldin,dunn-index,silhouette-score
simk4hard,lle,100,0,3.913096792940517,8.172032502808928,0.22641233679491293,0.0026644527
simk4hard,lle,250,0,1.824959705703686,11.981892259536085,0.1563649474969229,0.0009360294
simk4hard,lle,5,1,101.51400352301138,1.6793154599701663,0.8578318328267379,0.36199147
simk4hard,lle,10,1,39.5307965017095,2.649023249473873,0.46947680602413305,0.19430472
simk4hard,lle,25,1,14.403266014060696,4.0174813218388,0.3787962168829087,0.046022005
simk4hard,lle,50,1,7.06884380682207,5.794282996166405,0.28330882203966845,0.026589006
simk4hard,lle,100,1,3.59291987784864,8.09479590802854,0.21128677955214029,-0.013643408
simk4hard,lle,250,1,1.610117107945243,12.125195157700281,0.14907485104348997,-0.026147671
simk4hard,mds,5,0,38.63488826180342,4.236477901262136,0.36450151515900897,0.0678202
simk4hard,mds,10,0,30.052565262222,3.5640379343974065,0.48764434173950805,0.06004274
simk4hard,mds,25,0,21.484924143950206,3.8223827740342475,0.47781070841921386,0.04962752
simk4hard,mds,50,0,18.227591899639773,4.063896487084017,0.44736450726592175,0.044029366
simk4hard,mds,100,0,16.269432145751555,4.347408491036838,0.41571430134779747,0.03892964
simk4hard,mds,250,0,15.218267301505739,4.523390005598668,0.39800836366787173,0.0360642
simk4hard,mds,500,0,14.918997488851987,4.579964796185474,0.39311195996217707,0.035157982
simk4hard,mds,1000,0,14.826706726548789,4.597179205664792,0.3912716617173241,0.034880966
simk4hard,mds,2500,0,14.753652362784795,4.612236385534018,0.3899257593470648,0.034660876
simk4hard,mds,5000,0,14.733002217396326,4.6172387060564715,0.38959583050265156,0.034593984
simk4hard,mds,10000,0,14.730829619814061,4.616910321201638,0.38961290909726043,0.03458616
simk4hard,mds,15000,0,14.725513323881138,4.617949223161989,0.38947374548620595,0.0345715
simk4hard,mds,5,1,4.918437691903812,9.95784424469227,0.1818353990725393,-0.021128725
simk4hard,mds,10,1,4.3958357641402825,10.045810324983545,0.1816923633960736,-0.010146934
simk4hard,mds,25,1,3.8514392850262045,9.326648528921412,0.1923027228452816,-0.0032093816
simk4hard,mds,50,1,3.300526955395354,10.431511089205767,0.17934377297568965,-0.0006470677
simk4hard,mds,100,1,2.9091495019050457,10.24040794064012,0.17896226871292933,0.00045595094
simk4hard,mds,250,1,2.58029853479227,10.619339982214091,0.17212608316668784,0.00115929
simk4hard,mds,500,1,2.469141847178107,10.885331888578659,0.16708934004278203,0.0012163108
simk4hard,mds,1000,1,2.393201415275144,11.035130643713103,0.16514511278146643,0.0011308069
simk4hard,mds,2500,1,2.3719476689118015,11.158516880119445,0.16280071490991782,0.001073858
simk4hard,mds,5000,1,2.3681082068732264,11.086818092822101,0.16451120371293218,0.0011279519
simk4hard,mds,10000,1,2.3537708743313512,11.173278884768058,0.1630717470476181,0.0010358706
simk4hard,mds,15000,1,2.3544368133597935,11.160515283757443,0.1630892138294637,0.0010530158
simk4hard,fa,5,0,203.73208249104033,0.950634594325736,1.8246831545202713,0.43062484
simk4hard,fa,10,0,66.73493518765169,1.770832465702042,1.0217293399079588,0.21899037
simk4hard,fa,25,0,21.316294739825775,3.27556475781636,0.5687028733085469,0.07684448
simk4hard,fa,50,0,10.325765373269652,4.80100897027524,0.3807358388835424,0.027421882
simk4hard,fa,100,0,5.02775781367706,7.008571571567595,0.263127037403522,0.0016485507
simk4hard,fa,250,0,1.9705773118586374,11.518265705326938,0.15985921509022366,-0.008372548
simk4hard,fa,500,0,1.0000000458507312,16.366532428829693,0.11381417851064202,4.8397647e-10
simk4hard,fa,2500,0,1.0000000693745434,16.366532752704977,0.11381417799316884,-3.8718118e-09
simk4hard,fa,1000,0,1.0000000041408705,16.36653196923933,0.1138141917241425,1.2099413e-09
simk4hard,fa,5000,0,0.9999999478086226,16.366534195736552,0.1138141611675429,-1.0889468e-09
simk4hard,fa,10000,0,0.999999906567871,16.366533593673772,0.11381416597945253,-3.9928056e-09
simk4hard,fa,15000,0,0.9999999107647259,16.366532524458705,0.11381418770192345,0.0
simk4hard,fa,5,1,178.9019462548502,1.0388417737216962,1.6475209910318676,0.38767788
simk4hard,fa,10,1,61.842973135014816,1.86746516048211,0.9931805408447554,0.19339447
simk4hard,fa,25,1,21.213204336363074,3.317500925201853,0.5562711533230332,0.07322659
simk4hard,fa,50,1,10.11107792580666,4.861058117542859,0.37978452707700483,0.026990449
simk4hard,fa,100,1,5.004568422223525,7.056392636751691,0.26152019853686426,0.0022297741
simk4hard,fa,250,1,1.990544996286513,11.43649361324476,0.16149121276423944,-0.005438046
simk4hard,fa,500,1,0.9999999808796026,16.366534182901184,0.11381416533150003,-1.9359054e-09
simk4hard,fa,1000,1,0.9999999808796026,16.366534182901184,0.11381416533150003,-1.9359054e-09
simk4hard,fa,2500,1,0.9999999808796026,16.366534182901184,0.11381416533150003,-1.9359054e-09
simk4hard,fa,5000,1,0.9999999808796026,16.366534182901184,0.11381416533150003,-1.9359054e-09
simk4hard,fa,10000,1,0.9999999808796026,16.366534182901184,0.11381416533150003,-1.9359054e-09
simk4hard,fa,15000,1,0.9999999808796026,16.366534182901184,0.11381416533150003,-1.9359054e-09
simk4hard,umap,10,0,320.9252329808686,2.1315936525580956,0.7139862488265292,0.22712289
simk4hard,umap,5,0,324.61958577968545,2.185870991610688,0.7147269504380248,0.2295636
simk4hard,umap,25,0,328.580658031375,2.041882559755367,0.7380162338184124,0.23436037
simk4hard,umap,50,0,327.92148213753285,2.107262482113656,0.7197434270280636,0.22825487
simk4hard,umap,100,0,328.35019083608074,2.067897274761562,0.7332575577796042,0.23071465
simk4hard,umap,250,0,339.3523171046181,2.0552080688151517,0.7288313212370872,0.23130548
simk4hard,umap,5,1,81.98455324648741,4.706136666544515,0.25502446158424547,0.11670289
simk4hard,umap,10,1,89.24882686360928,3.0574245712947707,0.4751173033755689,0.14368045
simk4hard,umap,25,1,89.50646138679906,2.9652894596550348,0.48812952635482515,0.14653337
simk4hard,umap,50,1,90.89138764175706,3.017783028748035,0.4693023366581147,0.14913078
simk4hard,umap,100,1,91.38446383285103,3.041099896592205,0.4686703357858001,0.14707181
simk4hard,umap,250,1,85.75261093604277,3.176029881562296,0.4490345336495693,0.14106695
koh,full,48981,0,68.51374623102149,3.113119311485014,0.22022620276924465,-0.021390457
kumar,full,45159,0,368.6173473165095,0.6684652219490702,1.5255749341254359,0.5207185
simk4easy,full,43606,0,63.28264860761139,2.451554270406839,0.6959887688775869,0.13419087
simk8hard,full,43601,0,11.282567579404223,4.024974203945524,0.34314498072967314,0.03377655
zhengmix8eq,full,15716,0,279.29479574796204,4.800056930323172,0.18131422639980077,0.0629806
zhengmix4eq,full,15568,0,582.7548703857145,2.3074539129680685,0.5351661661324504,0.10744402
simk4hard,full,43638,0,15.620469765577623,4.429665424816189,0.4047364654323939,0.037798055
koh,full,48981,1,9.786083335756544,4.912481433014191,0.31328374212797505,0.012335587
kumar,full,45159,1,33.611458080232815,2.9146487883095458,0.481719155566722,0.08469051
simk4easy,full,43606,1,9.395845384468208,5.8355322590178496,0.2984105679824773,0.019783072
simk8hard,full,43601,1,1.9829859449656928,7.811924567154875,0.21791221395012525,0.0028475702
zhengmix8eq,full,15716,1,71.0010131449307,8.748406637588769,0.12191323641133416,-0.014746755
zhengmix4eq,full,15568,1,173.51660983208734,4.613138536563927,0.2884636541899226,0.014210465
simk4hard,full,43638,1,2.981305956050693,9.86990543015358,0.1852276614560407,0.0032078978
